dTLB-loads,time,branch-load-misses,L1-dcache-load-misses,cpu-used,p
1320494223,0.449,18635749,35131394,0.87,0.37
1617114125,0.301,18915288,34912742,1.207,0.37
1707384499,0.264,16867298,37970771,1.3,0.37
1420610532,0.264,18580348,32468724,1.154,0.37
1502677518,0.271,17448406,33419002,1.204,0.37
1421185163,0.257,18697162,34764485,1.183,0.37
1642095307,0.274,17543948,39859777,1.27,0.37
1541719119,0.251,18240444,33524607,1.3,0.37
1811143587,0.241,17447077,36383122,1.455,0.37
1522673948,0.278,18058708,41500801,1.293,0.37
2113202592,0.316,17744969,59291556,1.576,0.37
1832836582,0.31,19435516,40566558,1.562,0.37
1729535756,0.274,18250428,40416164,1.382,0.37
1637043568,0.267,19988107,36277047,1.298,0.37
1948771664,0.35,18009960,40180192,1.451,0.37
1927135138,0.376,19264929,66791433,1.617,0.37
4982729577,3.719,52579563,80993256,1.025,3.03
4732743780,2.126,52697028,69688915,1.387,3.03
4826684426,1.614,52585787,79674648,1.645,3.03
5247853438,1.454,55537264,80565818,1.933,3.03
5036451697,1.236,54393238,80068176,1.966,3.03
4976729637,1.138,54508751,77798962,2.053,3.03
5385923441,1.084,52904665,86107969,2.233,3.03
4874197146,1.066,53315268,84249302,2.124,3.03
5035248218,1.052,56269261,84516556,2.249,3.03
5352558640,1.01,53441719,86661295,2.352,3.03
5264170987,1.05,56961602,86831420,2.435,3.03
5394481568,1.04,56495718,104028436,2.408,3.03
5713794401,1.003,55728756,88608418,2.548,3.03
5527338000,1.012,55945802,84284342,2.489,3.03
6224510012,1.176,59827902,94047454,2.743,3.03
5931005835,1.126,56650890,91946666,2.596,3.03
7732940237,6.745,86033235,106736484,0.97,5.41
7820573762,3.844,81770293,107403639,1.465,5.41
7849501006,2.946,82318143,117113484,1.817,5.41
7877600328,2.491,84690674,109703018,1.989,5.41
8391499290,2.447,86369370,114754753,2.206,5.41
8432975891,2.096,82408033,123442727,2.403,5.41
7929585936,1.983,82725576,119139598,2.373,5.41
8208294132,1.905,87734066,117906468,2.472,5.41
8240849970,1.926,88445803,125017459,2.605,5.41
8403603912,1.846,88854291,123328461,2.642,5.41
8474387516,1.858,87012538,130009550,2.749,5.41
8604297579,1.83,84932488,139507332,2.754,5.41
9322058388,1.897,89469316,133821384,3.008,5.41
8911354517,1.877,88865724,136823271,2.907,5.41
10546279183,2.197,91825470,149890886,3.229,5.41
9136640357,1.908,89330819,136648281,2.957,5.41
1528163360,0.16,16214272,35118929,1.247,0.15
1435352063,0.092,13734449,38770815,1.216,0.15
1265461108,0.071,14486527,36823021,1.147,0.15
1265130432,0.061,15746647,38137271,1.149,0.15
1176331766,0.055,16084220,34895055,1.135,0.15
1438839192,0.051,15000807,35331858,1.256,0.15
1603520902,0.054,16846919,36593016,1.409,0.15
1264797573,0.052,15760261,35781691,1.137,0.15
1257738107,0.051,16179592,31767286,1.134,0.15
1333156373,0.051,16136390,34959852,1.215,0.15
1202546104,0.048,16783314,36880711,1.124,0.15
1434796006,0.052,14686730,32528564,1.259,0.15
1390456497,0.05,16134347,37175047,1.256,0.15
1363619743,0.051,17226947,28668236,1.206,0.15
1377407016,0.049,15844179,39019677,1.278,0.15
1352396446,0.054,16774289,36001602,1.296,0.15
8134753289,3.988,34173240,109483231,1.104,3.82
8063151891,2.113,28379011,104584188,1.54,3.82
8474135859,1.499,27760297,112459970,1.958,3.82
7689761059,1.145,30255216,115576646,2.123,3.82
8116251540,0.923,25935863,106176937,2.414,3.82
8119645632,0.795,26212004,106075733,2.505,3.82
7757860852,0.73,29621635,113965280,2.551,3.82
8413848070,0.626,30641703,112711529,2.856,3.82
8001003798,0.574,27746932,111108622,2.714,3.82
7586254476,0.526,28804538,113902504,2.796,3.82
8014353335,0.515,27564523,106161594,2.931,3.82
7793286432,0.494,27815673,105061427,2.944,3.82
7768804474,0.463,27671911,111594081,3.024,3.82
7719169797,0.448,30720172,112657595,3.041,3.82
8196013032,0.456,29970976,111895381,3.422,3.82
8217580458,0.431,31201997,110847094,3.459,3.82
39648837019,21.922,127125837,448447684,1.022,21.47
38805417937,11.681,128921092,453252489,1.775,21.47
38931876363,8.161,125600030,453103452,2.422,21.47
38854425816,6.3,128499207,456282826,3.039,21.47
39009217076,5.135,130300422,453588512,3.561,21.47
39015562414,4.327,127221187,452633247,4.02,21.47
39578118307,3.821,126386393,456104654,4.168,21.47
39354523607,3.355,128419828,452029674,4.535,21.47
38933146453,3.01,129139758,455636523,5.248,21.47
39400433411,2.684,126169212,453995911,5.617,21.47
39860855894,2.476,126265738,456205398,6.062,21.47
39336051323,2.301,128783263,453535544,6.348,21.47
39592745940,2.178,126407823,452512259,6.605,21.47
39840256896,2.048,126789236,455064353,6.897,21.47
39545629703,1.925,128512871,454386814,7.171,21.47
39337498734,1.873,130356145,458131084,7.336,21.47
2641970880,1.032,21772284,34953123,1.105,0.98
2741646801,0.612,17042648,37743833,1.301,0.98
2701516486,0.575,21827191,37053645,1.407,0.98
2508143261,0.397,18245515,36670133,1.338,0.98
2689821659,0.374,16985057,37048369,1.487,0.98
2644325465,0.337,19204351,35370461,1.552,0.98
2693762312,0.241,20846500,38292554,1.67,0.98
2922094446,0.305,20680721,34974668,1.738,0.98
2424999399,0.308,19437218,36265833,1.432,0.98
2547363365,0.286,22372836,34172671,1.527,0.98
2473145420,0.243,18696384,36818842,1.498,0.98
2465399328,0.24,16211247,39766223,1.588,0.98
3124318721,0.245,17302401,37546771,1.796,0.98
2888805529,0.184,21042868,35933452,1.901,0.98
2563187757,0.214,18430290,38878134,1.55,0.98
2593861225,0.183,17078499,40047984,1.613,0.98
3877512834,2.043,22394347,45082933,1.016,1.95
4138020164,1.377,29397539,45753231,1.328,1.95
4011606496,0.924,25167704,45356965,1.544,1.95
4024928951,0.821,27019263,43817328,1.606,1.95
4440815775,0.615,25549729,44411353,1.959,1.95
4146387763,0.526,20805315,45882345,1.899,1.95
4143975604,0.614,20427966,45817218,1.722,1.95
4365641945,0.429,21626699,47743978,2.04,1.95
4566761311,0.464,23300301,45345900,2.167,1.95
3966195471,0.385,21952743,46506152,1.957,1.95
4139956642,0.412,23290556,46245098,1.932,1.95
4367164546,0.34,20650805,46272532,2.073,1.95
4322313121,0.41,21016501,46386962,2.067,1.95
4086691795,0.39,19860173,47138589,1.954,1.95
4494537590,0.325,20808529,44130684,2.257,1.95
4151324610,0.328,21764466,43962439,2.065,1.95
13546817763,8.57,41833693,94138954,1.02,8.61
13319667755,5.331,61903059,92989177,1.627,8.61
13355490899,3.791,44241060,93548096,1.965,8.61
13289683590,2.762,45311371,93692486,2.397,8.61
13339587596,2.392,40702115,94322770,2.603,8.61
13670193643,2.364,45342794,96481102,2.686,8.61
13610730042,2.673,55226321,94374232,2.517,8.61
13509792580,1.862,49109439,93691847,3.085,8.61
13628079598,1.885,42676742,98708547,2.996,8.61
13422617102,1.696,47886063,91612603,3.219,8.61
13931863539,1.767,49248491,90613437,3.315,8.61
13660571003,1.568,46986008,94894570,3.426,8.61
13241517986,1.78,42961653,90839752,3.141,8.61
13976673136,1.416,40494569,91557279,3.598,8.61
13556857142,1.192,41400170,88637859,3.817,8.61
13439628747,1.063,40455041,88516347,3.9,8.61
1154110314,0.169,17731114,36645036,1.087,0.15
1147415548,0.082,17361358,31291154,1.122,0.15
1191530828,0.072,17380820,34739147,1.15,0.15
1286813946,0.06,14578897,36676601,1.226,0.15
1133198926,0.053,14452683,34875921,1.119,0.15
1206940478,0.048,17440573,30389965,1.239,0.15
1245953139,0.044,16605667,28268424,1.239,0.15
1176210708,0.042,13347802,35121306,1.179,0.15
1078635012,0.04,14507812,31670987,1.143,0.15
1175269178,0.038,15685574,27632218,1.224,0.15
1230894438,0.037,15683653,34408251,1.195,0.15
1248116790,0.036,14454090,33587155,1.222,0.15
1381120955,0.035,14995834,33135143,1.28,0.15
1194394892,0.035,14698239,29371456,1.206,0.15
1208693992,0.034,14434460,34589440,1.179,0.15
1136071537,0.033,14327280,35943013,1.184,0.15
1584533410,0.658,24456365,31899080,1.167,0.56
1614810909,0.365,17774782,35553324,1.299,0.56
1588913451,0.267,18466170,34101628,1.352,0.56
1898973115,0.219,17444351,35635813,1.518,0.56
1827328360,0.189,15804126,41375733,1.518,0.56
1757358949,0.169,17371253,33698176,1.503,0.56
1676646531,0.156,15953336,36279350,1.451,0.56
2009827078,0.145,17667941,38153961,1.693,0.56
1467501181,0.137,16104308,38114472,1.325,0.56
1631153852,0.132,16064370,40448370,1.423,0.56
1738467886,0.125,15813711,36460610,1.53,0.56
1479321195,0.121,18708622,34622570,1.426,0.56
1535016603,0.117,15367690,39893452,1.368,0.56
1772768095,0.113,17832851,33804820,1.64,0.56
1657200334,0.111,15757128,35101594,1.491,0.56
1439773641,0.108,17390866,32694272,1.319,0.56
2636579452,2.636,48357827,52513961,1.028,2.22
3059090293,1.449,34640133,54478798,1.481,2.22
2776518160,1.021,26518812,57804541,1.533,2.22
2660168052,0.853,26024975,54388130,1.602,2.22
2534735866,0.734,24281795,54891647,1.658,2.22
2997090232,0.657,23242345,70034188,1.872,2.22
2750418509,0.599,24000973,53181033,1.836,2.22
3299602689,0.544,22585006,55310759,2.105,2.22
2969045736,0.525,21738498,54636012,1.976,2.22
2740166737,0.498,23384603,51639770,1.925,2.22
3031655192,0.471,20939816,55195853,2.016,2.22
2692253961,0.463,22085816,52234420,1.914,2.22
2707750453,0.444,23369803,55392839,1.88,2.22
2657839192,0.413,21501621,56846302,1.892,2.22
2635269859,0.418,21488031,56162566,1.926,2.22
2729568518,0.407,21628756,59018736,1.935,2.22
1582232070,0.511,18422137,43362077,1.056,0.45
1757519333,0.317,16192671,39421479,1.331,0.45
1758672496,0.256,15167044,42621831,1.34,0.45
1587182427,0.225,16163287,41832419,1.312,0.45
1388762383,0.213,15071697,44066826,1.177,0.45
1966158095,0.198,15080118,47442159,1.486,0.45
1918178443,0.189,20856856,38768220,1.536,0.45
1641057890,0.184,14919084,43378248,1.364,0.45
1916809430,0.184,18721066,41124036,1.529,0.45
1392268968,0.186,16832194,42779125,1.234,0.45
1609038284,0.191,14181843,42149735,1.325,0.45
1891626092,0.175,17103497,42090884,1.451,0.45
1444754445,0.171,15725343,46150049,1.239,0.45
1501884587,0.173,16956664,38925379,1.371,0.45
1709155630,0.173,16289679,43429256,1.388,0.45
1409905407,0.173,16931414,38656791,1.31,0.45
2182707448,1.492,18891865,70035124,0.983,1.31
2236326927,0.841,20718722,69687115,1.265,1.31
2543686722,0.613,19471108,70627994,1.548,1.31
2128031173,0.529,18005750,68149106,1.413,1.31
2173724335,0.469,18383709,69538431,1.427,1.31
2758323297,0.434,19521766,65047671,1.813,1.31
2106739046,0.416,17922231,63983481,1.519,1.31
2123436221,0.388,20529506,68727586,1.538,1.31
2557343382,0.362,17540046,69657528,1.723,1.31
2133728062,0.373,18019285,64270967,1.62,1.31
2217870115,0.357,21823599,64159406,1.645,1.31
2408348943,0.355,18268049,66364454,1.816,1.31
2515641408,0.336,18979171,71383140,1.823,1.31
2405691094,0.333,20691109,68845225,1.768,1.31
2127786825,0.328,19492113,66762027,1.688,1.31
2096588854,0.329,19704852,62166287,1.653,1.31
5251501828,4.769,28041873,158383511,1.064,4.49
4866645289,2.593,26706744,156589764,1.505,4.49
4901192853,1.873,29062167,166591041,1.805,4.49
4846730276,1.525,34805080,168428888,1.986,4.49
4926245423,1.302,32825171,158841212,2.218,4.49
4688952298,1.166,30841169,155159265,2.195,4.49
4793835681,1.071,28110051,154867639,2.325,4.49
4613448663,1.041,31106684,163788033,2.418,4.49
4893332270,0.968,34362078,149071753,2.596,4.49
4864014642,0.938,30220612,162751880,2.468,4.49
4756836756,0.901,28628837,159206706,2.64,4.49
5143417085,0.857,35529111,157433884,2.911,4.49
4797823735,0.831,33159452,168048931,2.707,4.49
4700187053,0.776,27431625,159810385,2.672,4.49
4665739816,0.785,32913002,157766751,2.753,4.49
5104739837,0.749,30021540,170078679,2.792,4.49
2042852177,2.14,47319943,75498491,1.049,0.95
2343176497,1.919,46656905,77238294,1.25,0.95
1906268335,1.812,50727104,70055060,1.181,0.95
2523085798,1.743,47384082,77900783,1.354,0.95
2066822342,1.505,35397667,72834474,1.253,0.95
2465798593,1.505,33860987,79193817,1.382,0.95
2147859855,1.678,45289718,74604718,1.288,0.95
1973324890,1.697,47391841,76738077,1.214,0.95
2200693762,1.64,44888399,78374569,1.269,0.95
2438660790,1.515,38029932,79977091,1.413,0.95
2055878449,1.529,41211631,81620903,1.259,0.95
1882071551,1.504,39479197,73392259,1.012,0.95
2052823467,1.679,46747827,80662402,1.101,0.95
2569691219,1.454,33588342,77809641,1.247,0.95
2141320373,1.636,49727794,72652819,1.317,0.95
2253065313,1.651,47174228,77635524,1.326,0.95
3554297636,5.507,56742334,142930800,1.07,2.53
3043860696,4.392,67014372,130717078,1.173,2.53
3124713163,3.897,66701185,128993080,1.302,2.53
3497349148,3.656,54837611,138744698,1.397,2.53
3106074602,3.964,78329955,129902249,1.32,2.53
3345441615,3.46,59596192,132532828,1.416,2.53
3198033544,3.349,60678740,129692627,1.406,2.53
3499372373,3.397,65333754,133575832,1.476,2.53
3711895456,3.337,57471765,133734339,1.525,2.53
3120231579,3.356,63855327,133940618,1.396,2.53
3672649016,3.368,62039370,137087818,1.512,2.53
3652760696,3.68,82818017,136178004,1.5,2.53
3233345745,3.658,79694669,137795215,1.413,2.53
3053475089,3.681,86397658,134228139,1.402,2.53
3193747335,3.286,60677745,135827787,1.442,2.53
3108478670,3.613,56014095,133025296,1.407,2.53
5536625206,12.76,104480063,263004443,1.0,5.87
5209603907,9.764,108694499,254135101,1.222,5.87
5707998127,8.757,103140295,254403182,1.375,5.87
5302603600,8.313,107497593,253774641,1.402,5.87
5262529487,7.917,98150599,248580261,1.43,5.87
5201902692,7.814,100930577,253801967,1.465,5.87
5381665071,7.828,101031831,252348237,1.465,5.87
5672158020,7.565,108754089,253420889,1.526,5.87
5661124995,8.027,101251468,259705139,1.498,5.87
5471514550,8.639,101769428,259975187,1.468,5.87
5642301699,7.342,98601150,259989452,1.554,5.87
5354118331,7.197,96345068,250712366,1.534,5.87
5182315295,7.193,102033543,244922690,1.543,5.87
5444354560,7.471,96694212,259220315,1.531,5.87
5290592330,7.492,124662701,248870770,1.549,5.87
5255384501,7.522,97364318,251765865,1.522,5.87
2625783140,0.893,29399819,58843232,1.269,0.67
2015404265,0.521,24445079,58939796,1.193,0.67
2143924733,0.443,29180364,56650683,1.309,0.67
2295939017,0.39,28619944,53252578,1.417,0.67
2296618410,0.626,31086381,60517525,1.254,0.67
2866891101,0.456,31104232,61867089,1.752,0.67
2226197922,0.365,31731865,62947042,1.483,0.67
2323395957,0.506,30557998,59044709,1.603,0.67
2659442659,0.515,29976849,70080109,1.7,0.67
2401822921,0.462,26964235,72564073,1.653,0.67
2519264061,0.47,31126588,61574336,1.665,0.67
2705870834,0.405,28476777,69557239,1.804,0.67
2285710189,0.449,32260952,60952253,1.621,0.67
2358995710,0.398,33218999,66503161,1.673,0.67
2351446660,0.427,27030534,73640935,1.7,0.67
3091350715,0.445,32290831,71602852,2.045,0.67
4327878989,2.687,55614651,112345723,1.021,1.95
4232740872,1.628,47740346,117626729,1.341,1.95
4243724831,1.21,51434224,104432597,1.44,1.95
4082999684,1.025,50937884,109224214,1.532,1.95
4615403523,1.53,48583260,124332475,1.525,1.95
4868622244,1.184,50730317,114729159,1.791,1.95
4266087857,0.946,52749981,111689374,1.743,1.95
4250688552,0.877,54146469,98329464,1.662,1.95
5209694925,1.479,55135080,114535208,1.838,1.95
4544494970,1.026,51385014,110246191,1.814,1.95
4049908413,0.869,51889498,113583763,1.759,1.95
4820144008,0.906,55831825,106857405,2.043,1.95
5281044808,1.464,57735987,134692307,2.1,1.95
4857711354,0.967,51159288,115134945,2.033,1.95
4492744710,0.937,55516597,125343257,2.066,1.95
4315414206,0.931,53751809,114813867,2.057,1.95
18671450077,15.235,283505446,437162245,1.019,11.67
17747483541,7.782,285023055,370743339,1.509,11.67
17817580641,5.797,284726130,368044590,1.893,11.67
17210753940,4.756,289775257,361614827,2.071,11.67
18732236985,8.521,291348919,416098321,1.624,11.67
17961643786,5.129,292360036,361641913,2.09,11.67
17792418318,4.221,288522544,366340561,2.358,11.67
19234787036,4.658,302441167,413314388,2.604,11.67
18469011913,6.246,300662991,423980358,2.079,11.67
19387101969,4.691,304650033,468064729,2.716,11.67
19563249621,4.18,311973555,469770239,2.972,11.67
19074440961,3.826,309549943,439430025,3.094,11.67
20861692132,6.221,316201331,533354437,2.779,11.67
21645638100,5.03,321709572,519280999,3.242,11.67
20534504015,4.36,314333739,484323898,3.184,11.67
21411682753,4.704,315968734,511604463,3.371,11.67
1765034145,0.517,32692174,43897683,1.025,0.46
1820734645,0.307,27576111,45696796,1.31,0.46
1922109026,0.286,28830127,51077702,1.38,0.46
1707529806,0.245,32044559,42924822,1.285,0.46
1742328134,0.186,30944092,47722106,1.328,0.46
1702039149,0.225,31665709,43587041,1.346,0.46
1700101337,0.227,30155181,44690772,1.365,0.46
2054936903,0.208,33230163,46265570,1.566,0.46
1841167219,0.189,31529371,46492982,1.481,0.46
1660385054,0.219,26278895,51239100,1.298,0.46
1726052125,0.197,30120427,50928006,1.361,0.46
1869296699,0.198,30574028,47290664,1.461,0.46
1982652817,0.182,30999725,50110088,1.502,0.46
1730017778,0.223,26882341,48480340,1.354,0.46
1730353209,0.187,28248139,50995264,1.384,0.46
2310616082,0.231,29058665,46369732,1.653,0.46
3501092874,1.476,58990443,94401514,1.312,1.3
3615018924,0.805,57946980,92072221,1.61,1.3
3366253555,0.651,55024232,91736512,1.708,1.3
3437362771,0.489,56959481,93040640,1.874,1.3
3479151785,0.44,60607750,86343495,1.933,1.3
3403629854,0.43,58594793,93856241,1.92,1.3
3713388608,0.389,63098113,87992355,2.079,1.3
3455840879,0.408,66681287,88952114,1.988,1.3
3543712716,0.445,59740770,91472099,1.945,1.3
3643314116,0.506,61510212,90942523,2.005,1.3
3628639239,0.447,53614231,94129873,1.972,1.3
3481902210,0.461,55879474,93462026,1.914,1.3
3552177390,0.396,64626574,92365327,2.028,1.3
3347087665,0.404,68980734,89158329,1.957,1.3
3485911292,0.48,56403501,93748328,1.891,1.3
3626508693,0.416,60307554,90932346,2.088,1.3
11833967488,5.965,205843161,301211504,1.708,5.39
11968010686,3.318,209110384,309262437,2.588,5.39
12059273350,2.218,205150938,297147153,3.044,5.39
11958923759,1.758,204960145,298260683,3.411,5.39
11855221221,1.453,201855567,296721285,3.654,5.39
11868382184,1.333,209512455,295678613,3.815,5.39
11775017775,1.265,205487878,303454320,3.939,5.39
12087614496,1.25,205180906,300283713,3.941,5.39
11742289577,1.287,205663536,309118538,3.986,5.39
11920223307,1.259,206792249,302179500,3.982,5.39
11753553055,1.254,211816912,299301355,3.949,5.39
12000228920,1.308,204162131,299401970,3.945,5.39
11846405384,1.293,206932678,298265490,3.917,5.39
12229258472,1.272,209259292,296594197,4.253,5.39
11884705851,1.402,212068886,298322696,3.942,5.39
11602670587,1.337,206970819,292062052,3.978,5.39
1536477859,0.605,24010633,35992794,1.042,0.46
1948947104,0.399,25642069,37805021,1.381,0.46
1732126423,0.304,29629158,37796539,1.323,0.46
2024318931,0.287,29008748,37345532,1.576,0.46
1855013867,0.294,27773725,39665317,1.578,0.46
2660015320,1.38,36218432,54839251,1.153,1.05
2777400504,0.892,41206735,54448030,1.43,1.05
2876485056,0.628,42839036,53990137,1.698,1.05
2937862687,0.537,44780253,53548100,1.856,1.05
3044095253,0.511,43755750,59756557,2.107,1.05
4863300390,4.071,85886627,63501105,0.974,3.04
5367291284,2.653,97439970,67129419,1.462,3.04
5526105533,1.782,96427213,70529746,1.928,3.04
5605401860,1.417,102525720,64313460,2.281,3.04
5754321420,1.251,94454515,74752955,2.804,3.04
1978131326,0.819,38425015,45807047,1.019,0.73
2156223100,0.522,37350972,46998993,1.287,0.73
2352810119,0.498,42276954,51879352,1.354,0.73
2102514502,0.365,37295919,42662877,1.266,0.73
2238695138,0.338,34624736,49620033,1.406,0.73
2089393274,0.349,32474948,49910549,1.378,0.73
2129470207,0.32,38577293,48065880,1.372,0.73
2346483405,0.309,33860363,40764607,1.563,0.73
2464121517,0.306,32920983,43093862,1.618,0.73
