LLC_loads,page_faults,Input Size,cpu_migrations,LLC_load_misses,cache_references,cycles,instructions,bus_cycles,ref_cycles,LLC_store_misses_percent,minor_faults,cpu_clock,branch_misses,branches_instructions,time,user_time,sys_time
12125203,83528,1,165,623263,55604480,3398079919,4822078028,184117534,3996997041,0.465752227343445,83528,2223.69,35688134,891825729,0.219,1.618,0.052
9625855,85006,1,236,652933,58663101,3648711831,4867459556,193117510,3937420811,0.5153161691564146,85006,2329.03,39197051,922384737,0.215,1.715,0.061
14755207,84143,1,226,793605,47979335,3797672845,4851818413,169020459,3837615968,0.8375221444273128,84143,2329.11,31882570,886223789,0.22,1.688,0.08
16060835,84671,1,256,743635,41428701,3547392623,4455169983,185637198,4135135718,0.6073616521338034,84671,2392.96,32515384,795899534,0.225,1.783,0.057
9366449,85661,1,248,782448,59945792,3838069134,4957343614,193677929,3653275024,0.7346711926562159,85661,2381.82,39803036,899273119,0.228,1.771,0.049
8981843,85946,1,224,689009,61570069,3512103113,4905254951,190308181,3671273421,1.1226705815856766,85946,2313.67,40159909,920146099,0.217,1.668,0.091
11213936,85399,1,300,923779,57713685,3396481773,4628549694,196977594,4222492596,1.0947704307317017,85399,2364.46,40519584,920127554,0.216,1.763,0.045
10324262,86619,1,343,784493,58731558,3343121763,4735995378,201331418,3903737956,1.3369945558861638,86619,2345.72,38649323,901903499,0.208,1.72,0.073
79919397,110386,2,42,11834103,240894629,16619778154,23357439836,773017032,17036134144,0.4385770821431026,110386,8023.58,178517267,3859284638,3.913,7.267,0.138
77687400,99554,2,81,8988623,244385618,16098553069,23186763835,749285276,16291060493,0.2073535032195883,99554,7822.23,174341471,3815924436,2.006,7.125,0.076
78813708,98708,2,173,10123630,241611357,15979376232,22979920131,747074137,16404956428,0.3057379902631653,98708,7838.62,164467539,3797302250,1.356,7.151,0.068
75583457,86592,2,138,10829113,246866203,16710310105,23160140548,766763208,16744122156,0.265185111274086,86592,8115.06,172083999,3836161965,1.081,7.421,0.072
77497953,87357,2,245,10362386,244656779,17037155085,23369768022,802395674,17245846489,0.3286966858327465,87357,8370.5,166723066,3824644793,0.911,7.67,0.084
76498349,87671,2,270,11294656,246516267,17703122546,23125392680,822260203,17845462849,0.4765793016314826,87671,8706.78,165176349,3779784525,0.807,7.991,0.103
80438787,88113,2,318,9810749,236730012,18078431145,22483971085,863969082,18883234065,0.7476226034454792,88113,9039.53,165184396,3786876276,0.747,8.344,0.076
78254722,88732,2,411,9832780,246857461,18546135401,22211403319,880045395,19374108019,0.5479026812059317,88732,9303.61,164653959,3799366225,0.661,8.573,0.108
77701632,89415,2,491,10002460,239224992,18583411418,22468692998,876807454,19209264861,0.7589284827531216,89415,9317.89,159046832,3798786851,0.621,8.606,0.096
79056644,90215,2,419,10885504,247151929,18838422007,23311759876,889805854,19403203404,0.7710324562726908,90215,9406.92,161038621,3758292745,0.646,8.739,0.056
74082634,91435,2,484,9552539,248243162,18810961873,22576544307,878714737,18903258877,0.678946230512089,91435,9388.94,161068119,3790694650,0.632,8.652,0.124
77756233,91231,2,524,10929231,245719807,18547941306,22518360306,880861063,18970073452,0.6694367434958245,91231,9295.68,162129442,3842670602,0.629,8.597,0.092
75770469,91766,2,552,10188226,247203480,18476479483,22220649070,857571945,18601248901,0.6749314676514495,91766,9268.14,162078908,3812929608,0.595,8.554,0.1
76030889,92897,2,791,10589482,246481208,18659856671,22224401798,898464778,19552847123,0.5705980472223048,92897,9544.6,163310777,3780699618,0.597,8.831,0.108
76598395,93695,2,729,11062736,245755999,18488290430,22439804200,889118188,19521644487,0.9545672394880446,93695,9519.02,161153995,3686033144,0.566,8.78,0.136
78703472,94922,2,671,11016654,236647584,18044819685,21516416479,878396874,19258956598,0.606662717545899,94922,9498.36,161852055,3747199878,0.482,8.749,0.14
5346499,88231,0,1,175394,18270083,1262603930,2067154242,70848899,1609380372,6.342196078518487,88231,929.18,11662448,354435312,0.398,0.35,0.048
4792115,91452,0,11,86003,21977568,1417138662,2164975092,74033156,1623438240,9.47117276880282,91452,957.51,12466782,384695989,0.261,0.374,0.056
3311139,68889,0,3,37033,14413453,605726306,711133239,28169595,654720865,1.4587596556237672,68889,526.13,3232923,152750300,0.002,0.002,0.0
4971596,94682,0,7,102191,21683556,1378654970,2075224919,74693462,1644747841,1.7158074553469658,94681,979.82,12330729,389400451,0.195,0.387,0.065
3477653,69862,0,8,22317,14336557,568444892,698501308,31071635,708501354,0.835111215915225,69862,528.68,3666798,161703617,0.002,0.002,0.0
3735579,69208,0,4,21192,12402559,519544571,654584104,33986575,777139444,0.6069956341569701,69208,522.39,3736404,163157091,0.002,0.002,0.0
3195478,69610,0,3,20908,14691064,603000616,723025248,28368360,645789630,0.5059704201908196,69610,527.35,3368295,152575372,0.002,0.0,0.002
4840025,100485,0,4,189223,21406882,1421005365,2156233613,82873261,1716973449,1.5722368862906808,100477,1042.84,12814426,425626771,0.182,0.453,0.066
3177527,70127,0,1,32510,14988597,514439174,714584692,28394429,632511909,0.8232210713835625,70127,527.33,3583117,163874144,0.002,0.002,0.0
3337367,69437,0,3,17618,14036009,549279730,695446594,29243780,681378920,0.6334147020505224,69437,520.96,3552337,161197820,0.002,0.0,0.002
3800180,69558,0,6,79356,12549538,513284621,651686403,30672213,734313145,0.6867609517388702,69558,529.15,3607886,155488681,0.002,0.0,0.002
3575073,70150,0,4,36569,13824956,543778733,677051905,31039228,738238068,1.5299171027269711,70150,529.09,3617699,165217702,0.002,0.002,0.0
3429968,70172,0,3,41704,13613680,505102919,621271297,32540998,747998383,0.8710669221046999,70172,530.14,3845202,169853049,0.002,0.0,0.002
3073064,69565,0,1,30354,14884107,585607272,753380804,29207875,660658077,1.2815287405063265,69565,528.32,3549499,163348479,0.002,0.002,0.0
3485003,69807,0,10,35763,13941907,524458693,683320812,31851759,719458958,0.9409908991220016,69807,531.44,3955691,172957386,0.002,0.0,0.002
4029198,106301,0,13,192905,28805421,1930137061,2590151635,78880796,1745152777,2.8424182283947386,106290,1233.34,10897429,445915143,0.205,0.626,0.084
6508388,96087,1,8,353124,31665211,1870016364,3453428845,93629245,2165547891,4.281420189449705,96087,1176.2,7800390,572858925,0.646,0.549,0.096
5726846,100448,1,11,313695,33491839,2158037491,3800105766,99913632,2131886926,10.322514327663647,100448,1256.34,10583989,628440360,0.454,0.64,0.084
3713996,69609,1,4,80477,12623622,536806284,663005010,32014058,763922237,0.4459145413601036,69609,532.57,3564757,155030262,0.002,0.002,0.0
6228607,103761,1,10,534485,34348844,2165234750,3811920032,102616409,2294949983,9.850706006397994,103760,1304.92,10710765,657080681,0.334,0.703,0.067
3236916,69222,1,10,21390,13970717,505753883,672234511,32489211,720589216,0.7323511568193186,69222,535.29,3981298,174635402,0.002,0.002,0.0
3535201,69499,1,5,51155,13337059,539381518,647942715,30596895,690942892,0.8928757475359964,69499,532.5,3576193,160214160,0.002,0.002,0.0
3777803,69514,1,4,63246,12769510,550607927,665605719,33106840,765925556,0.5938597089067682,69514,530.31,3583929,157564829,0.002,0.002,0.0
6953327,109645,1,10,637539,37558393,2489845343,4167472083,116293178,2484160092,12.240258806480552,109640,1457.76,13982412,701203389,0.301,0.816,0.119
3590031,69141,1,2,22976,12746296,537832734,684720164,31017618,745051793,0.4169668687441153,69141,527.9,3597028,162500736,0.002,0.002,0.0
3475988,69597,1,2,29977,13507889,584132401,695252336,29766611,665943308,1.585479761767926,69597,532.77,3510823,158773017,0.002,0.0,0.002
3251705,69505,1,13,20240,15036801,638659400,758950817,29748114,667744003,1.5937831483950775,69505,531.18,3461483,163333359,0.003,0.0,0.003
3779129,70163,1,7,106219,12435588,513589681,639282138,28947791,740958795,0.6346061377798934,70163,533.45,3269592,145599855,0.002,0.0,0.002
3835326,70295,1,5,104557,12921671,545413785,669192062,34846222,779194874,0.5648038200466365,70295,531.9,3749896,153835840,0.002,0.0,0.002
3922838,69469,1,2,100431,12454332,536066175,657632443,33726485,776745725,0.5814927841507215,69469,527.94,3717915,149744069,0.002,0.0,0.002
3870451,70269,1,1,90861,11574516,499065623,616724633,33128938,773537273,0.513463571735943,70269,533.51,3664933,152308282,0.002,0.002,0.0
7802916,115738,1,23,1110912,35014843,2983679729,4461019567,143646647,3172338606,9.467244741149225,115724,1806.86,14355434,744284101,0.307,1.147,0.131
12532301,192932,2,9,4286108,70568210,4871853088,10688062477,237663949,5232137703,23.75964287037266,192932,2574.92,15702312,1589459173,2.039,1.807,0.227
12693818,155937,2,9,3764675,66813515,5159620353,10854641588,242272134,5415170389,17.035522593566053,155937,2694.94,21365612,1582933772,1.329,1.919,0.232
3594165,68889,2,5,201560,12749485,546624153,650642393,33941802,781880862,0.6909202634848377,68889,542.83,3770312,170550553,0.002,0.002,0.0
13277407,162458,2,5,5320942,65703808,5413957759,11180985048,257154720,5595660491,33.82908469406413,162456,2823.54,22152586,1722618583,0.958,2.039,0.24
3991643,70069,2,5,195248,12471258,517506552,632016199,32776208,791311919,0.7423384401907626,70069,549.79,3609969,152980631,0.002,0.002,0.0
3450452,69089,2,3,20199,15255146,605606840,744264581,30260961,707971160,1.1061315445667617,69089,540.75,3537712,167562334,0.002,0.002,0.0
3809863,69490,2,9,180230,13117219,551593043,678033765,32589102,811442175,0.966945114635778,69490,545.35,3550377,165248038,0.002,0.002,0.0
13444475,177176,2,16,4709058,61214895,5914062339,11944333353,288493167,6393832791,16.98343632997914,177171,3174.72,30028760,1854782757,0.834,2.373,0.256
3496235,68867,2,5,34905,14749442,585476831,706714737,32015675,749735146,0.9431871109619984,68867,542.73,3656090,170670218,0.002,0.002,0.0
3535965,69004,2,10,79499,14394487,524044390,723109737,32755350,709489516,0.6783541170983598,69004,541.36,3947927,171670798,0.003,0.0,0.002
3400048,69855,2,6,24919,14352378,632583670,730855124,30679730,704464101,2.2936959222281463,69855,544.13,3339598,155562458,0.002,0.002,0.0
3514719,69121,2,8,71955,14491919,534762472,695180710,29711603,674531309,0.952691461257054,69120,540.24,3439011,157256110,0.002,0.0,0.002
3589081,69694,2,3,35102,13859111,564026524,676353605,31047105,708803249,0.9066503737095708,69694,544.17,3517256,162571286,0.002,0.002,0.0
3939537,68789,2,6,62171,12821972,472575776,643585113,32750397,758134150,0.541041844786389,68789,543.37,3684235,164321405,0.002,0.0,0.002
3566299,69421,2,3,159394,13569804,514073443,691563160,33071412,745836822,0.4436329516781416,69421,541.4,3976315,175480600,0.002,0.0,0.002
16645646,189573,2,20,4075966,66400384,7691630549,12570498351,366237288,8173677128,14.43490383142874,189560,4054.4,29065661,1854262269,0.845,3.226,0.293
6414776,81629,0,9,241437,25604836,1786519028,2602113019,89748248,2019138326,1.5274981778281964,81629,1117.3,18746873,531184145,0.576,0.535,0.04
6550843,82726,0,7,115806,24910803,1844813186,2602422380,87495336,1957541922,3.1562614782965666,82726,1131.88,18719018,535543138,0.34,0.568,0.028
6155748,82388,0,11,302326,26472913,1906876458,2586160831,97037058,2044877791,3.5612621379614526,82388,1177.86,17509598,515643134,0.27,0.603,0.036
5998183,83615,0,11,266011,25262309,1687077498,2492737922,92155311,2068951720,1.5782096667721364,83615,1158.23,18760415,560206059,0.219,0.595,0.024
6914218,83000,0,8,424877,23621602,1762819745,2704207238,96333555,2165192521,1.8075382534955728,82998,1166.37,18790102,580997750,0.196,0.598,0.035
6073249,84454,0,4,327597,24690167,1933070539,2930684677,95260334,1889448407,0.717378731050181,84454,1183.56,17271835,585080141,0.18,0.618,0.028
6356823,84483,0,11,306756,25037446,2010012869,2983126595,88392832,2003714067,3.526966400730692,84482,1228.81,16602573,575296863,0.175,0.646,0.044
6643376,84593,0,14,411836,21606211,1487626750,2413810674,97444438,2258466648,0.7787243700456136,84593,1214.02,20349421,522850377,0.161,0.629,0.045
6598183,84392,0,10,123123,24877159,1992538078,2429070669,103406096,1885855898,1.905669628232273,84392,1244.95,15905235,537726013,0.16,0.663,0.052
7004719,84750,0,13,499755,23581321,1646763366,2610929266,105755068,2368005036,0.717137950826503,84750,1266.08,22516903,548466045,0.156,0.707,0.029
5649021,86115,0,18,239776,25391770,2031042038,2659206391,111751683,1912311885,2.8234735868444805,86113,1316.98,17300692,577707478,0.157,0.753,0.026
6129584,86599,0,9,160736,20512859,1502946176,2020370804,100628970,2381643897,8.647761439175842,86599,1366.93,16774617,518330052,0.162,0.752,0.081
5467870,86664,0,9,338875,27409766,2173321870,2682832394,107453183,1823105243,1.2832574487414812,86663,1327.21,13981685,562392764,0.155,0.742,0.05
7345079,86756,0,21,365773,29046866,2071307807,2964154463,116259626,2557928049,1.947467323422155,86756,1385.21,20481661,580646187,0.159,0.77,0.08
6481467,87489,0,14,86813,24865193,2298924386,2438974266,89585975,2175678205,3.746839593603482,87489,1387.0,10664182,477462693,0.152,0.766,0.085
6819533,86922,0,13,164401,18637197,1287906085,1524188053,105138023,2405072945,1.9971907602148216,86919,1401.13,13689351,493971231,0.151,0.812,0.054
10453592,92535,1,9,600343,39095479,5049963628,9128846036,237154307,5277744983,3.59575924664098,92535,2616.08,52856328,1550068795,2.076,2.026,0.048
11366931,92339,1,8,739207,36929357,5073667176,9287786661,240197628,5350766568,5.183331810199398,92339,2641.62,52881159,1593213384,1.128,2.051,0.044
10580893,93618,1,8,776764,40547717,5143084678,9150081041,244227100,5305653096,8.098400464482518,93618,2663.42,51614336,1586180255,0.811,2.011,0.1
9970153,93647,1,11,628358,41132055,5203664843,9126455031,244860268,5258145574,3.2983038704017127,93646,2683.77,51781580,1587999792,0.656,2.068,0.068
11671646,94475,1,15,666247,36123948,5249861823,9149072652,249572347,5351416020,2.932145141150721,94473,2706.96,50665027,1612538586,0.563,2.08,0.076
10153439,94609,1,10,718135,39425577,5035058572,9039738496,247905012,5485994611,5.200600161767049,94607,2717.51,54575919,1626258303,0.519,2.066,0.105
11297861,95085,1,14,912659,36384914,5022233357,9344445421,247249728,5518342482,1.5760764575240365,95082,2735.66,52645122,1581976694,0.501,2.086,0.103
10401301,95560,1,14,1067851,40879613,5213260520,9437832412,244290850,5470960025,1.6591903533129913,95555,2774.48,51813151,1534642375,0.487,2.152,0.075
10484501,96988,1,16,742848,38033302,5176688284,9412389878,255085979,5652705589,2.9534972266986546,96985,2789.58,54194504,1705521398,0.476,2.168,0.072
12106810,96348,1,12,896457,32634410,5427213090,9539338659,247093679,5547630098,1.7922839799312291,96348,2823.54,51563439,1617262238,0.47,2.212,0.062
11056579,97182,1,15,998974,37713022,5046461618,9192961757,255466133,5698628368,2.3882325798374997,97174,2839.44,54218152,1605063018,0.466,2.239,0.051
9380528,97551,1,13,597647,44706227,5040006364,7925676089,252299490,5655980090,5.154241372189086,97547,2865.6,51345539,1460615856,0.466,2.211,0.109
11068974,97717,1,15,820020,40581859,5917611864,9337945305,263783238,5928006005,2.797194928140078,97717,3051.16,44750481,1479867899,0.469,2.398,0.102
10521712,98497,1,16,638089,36334320,5660588227,9694927299,256842341,5707218834,2.3873101520668545,98494,2938.47,49457015,1617505021,0.462,2.267,0.123
11637195,98922,1,19,752117,37579585,5453765668,9127363006,270439056,5982780253,3.225675109435637,98918,2970.61,48616788,1504328536,0.46,2.254,0.167
9068701,100318,1,7,584928,45075993,5697327448,9136685083,271802479,5406600269,4.19330365883459,100318,2963.33,46093967,1559156908,0.455,2.333,0.074
18703871,114396,2,11,1304468,67429934,15717330433,32943035039,724977982,15960812199,3.930147082798471,114396,7490.13,138954640,5057031420,6.926,6.806,0.112
18833358,124923,2,11,1547436,72265990,16601283395,33146161617,760210861,16800376449,5.862079948202647,124923,7886.59,140752022,5046683500,3.821,7.17,0.144
19479661,122227,2,8,1506227,68534903,16063470133,32799091396,742309017,16283442707,5.004846492555843,122227,7662.65,139177432,5097235622,2.574,6.934,0.156
18249629,123299,2,7,1753885,71309178,16065607096,33124131132,744534925,16354598697,4.480235185720365,123298,7683.7,139937254,5132862913,2.02,6.968,0.14
19615745,123751,2,10,1500984,71203015,16199979751,33430727041,738484992,16363914399,4.611278508796928,123751,7709.72,140252928,5035601851,1.709,6.956,0.18
16338307,122819,2,18,1262209,76884409,16111847454,32748706816,748625021,16283932385,4.326370135338152,122817,7712.24,140833649,5037532120,1.477,7.041,0.1
19575098,119944,2,17,1126570,70556065,16221779608,32488933011,753333166,16457663672,6.622902654951492,119941,7777.97,138211097,5025648239,1.357,7.02,0.184
17609634,120053,2,13,1665495,68342266,16156855732,33369595318,757661790,16687255525,4.280533783387438,120047,7789.39,142147166,5232226525,1.348,7.049,0.164
16917564,117915,2,16,1399360,75716598,15959189754,32305005874,740067217,16335491356,10.009235578234108,117912,7747.78,142023758,5086310409,1.289,7.013,0.156
18779677,117853,2,22,1472232,64928129,16113238590,32833480217,758978032,16673188114,2.7249206161205537,117853,7837.67,143013625,5235320784,1.275,7.08,0.185
19362147,118007,2,12,994764,71022510,16905813317,33176143123,772609791,17039617404,6.4615918589815085,118007,8097.04,136960338,4986455752,1.263,7.376,0.156
19102822,119132,2,16,1243812,75397631,16371718022,32411658968,764247764,16659356317,5.422817432522991,119128,7915.22,142334580,5187985855,1.265,7.213,0.127
