benchmarks,input-size,threads,branch-instructions,branch-misses,cache-misses,cache-misses-percent,cache-references,cpu-cycles,instructions,instructions_per_cycle,idle-cycles-backend,idle-cycles-backend-percent,idle-cycles-frontend,idle-cycles-frontend-percent,context-switches,cpu-clock,cpu-used,cpu-migrations,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-load-misses-percent,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-prefetches,L1-icache-load-misses,L1-icache-load-misses-percent,L1-icache-loads,L1-icache-prefetches,LLC-load-misses,LLC-load-misses-percent,LLC-loads,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-load-misses-percent,dTLB-loads,iTLB-load-misses,iTLB-load-misses-percent,iTLB-loads,time,user-time,sys-time,Speedup
18,2,16,1686160126,29851299,132551096,8.32,1593233977,63259264073,23639976669,0.37,46286436379,73.17,4221233698,6.67,22248,27.02993,6.263,951,0,564535,564536,27.05289,1017743235,8.95,11375132838,4638,1533490687,55088051,0.95,5806426187,499015564,130327308,8.02,1624134301,558423598,24599215,1614233612,7523402,0.07,11318773953,311626,0.01,6006544099,2.798,21.176,3.853,4.18988563259471
19,0,1,704602195,17604393,34427087,20.204,170395396,6569144019,3941712970,0.6,2420578681,36.85,1044551174,15.9,6298,2.92815,1.228,906,0,133594,133596,2.93458,76690660,3.72,2060055369,4619,90728612,27948715,1.72,1623115112,4417922,43879638,23.32,188180178,82551972,14630108,649146305,933075,0.05,1867725740,319260,0.02,1601875745,0.846,0.634,0.208,1.0003546099290779
19,0,2,711049590,14829107,34945703,20.86,167523144,6596361583,4026721405,0.61,2217157227,33.61,1057132936,16.03,8453,2.95431,1.498,911,0,133682,133685,2.96135,78955791,3.8,2080489580,4518,96195707,34058561,2.05,1662036127,3881767,39761408,21.82,182254456,63236783,14517910,682034400,939632,0.05,1981320150,305444,0.02,1544973306,0.453,0.604,0.225,1.8682119205298011
19,0,4,536538605,15054939,50253817,24.338,206482153,6455883957,3468108237,0.54,3165417005,49.03,1121747289,17.38,7768,2.81353,1.523,948,0,134010,134012,2.8216,97781661,5.52,1769842590,3219,118266240,37511674,2.8,1339112372,3165762,40555605,23.67,171369696,54630101,14361677,710654432,733495,0.04,1840572572,269896,0.02,1346098971,0.355,0.701,0.392,2.383943661971831
19,0,8,686224025,17001013,46149437,26.515,174053299,6828750114,3650787726,0.53,2731583274,40.0,1037131205,15.19,13289,3.03342,1.69,922,0,134063,134064,3.04377,88178833,4.49,1963847372,4655,108217862,30128601,1.99,1516611144,4698426,47418541,24.47,193808925,60616172,17129813,573378115,893492,0.05,1875008284,310160,0.02,1557502984,0.294,0.657,0.467,2.8785714285714286
19,0,16,806410038,15660475,61276462,28.55,214630371,8640996250,4274721537,0.49,3961645120,45.85,1367342542,15.82,20802,3.97617,1.902,917,0,135111,135112,3.99339,95949506,4.27,2245143028,9679,125141200,39798204,2.26,1759081392,2980065,75841365,31.86,238075698,113049533,16158982,740792048,799011,0.04,2217634703,283984,0.02,1751477662,0.585,0.951,1.022,1.4466666666666665
19,1,1,549659968,13978798,104707734,21.597,484826898,10919196117,6715329781,0.62,6332089482,57.99,1125413299,10.31,4877,4.71185,1.077,957,0,134152,134153,4.71837,259931158,8.03,3236034133,3439,226649317,30784542,1.29,2387187909,9708738,78348655,19.82,395397593,186454921,16321873,727497720,896719,0.03,3184112972,296022,0.01,2003018153,2.88,2.475,0.4,1.0015972222222222
19,1,2,645010012,16276450,73914474,17.105,432120155,10488574324,6463131807,0.62,5880867853,56.07,1085872356,10.35,5108,4.5266,1.511,920,0,134287,134290,4.53343,249865609,7.93,3150071128,3603,252362219,30704358,1.63,1881254293,14973126,89386929,20.11,444567339,201999199,16950500,508006702,968973,0.03,3105561307,315232,0.02,2030879927,1.5,2.453,0.425,1.9230666666666665
19,1,4,540694344,16753852,88501580,19.378,456722783,12888358365,6888147375,0.53,7336060611,56.92,1232398001,9.56,8623,5.55842,2.142,935,0,135159,135160,5.56601,246069078,7.08,3477474136,4748,261754490,32577048,1.46,2227092153,11836644,91214359,19.67,463773358,227374381,14210818,580666614,926713,0.03,3351439874,289199,0.01,2025907454,1.075,3.023,0.72,2.6833488372093024
19,1,8,500549854,15075591,91308520,19.228,474873422,11869606011,6931547783,0.58,7124264332,60.02,1288003997,10.85,9330,5.1287,2.429,920,0,135017,135018,5.13814,239034440,7.21,3316407038,3567,266932776,32382046,1.46,2224319140,11740222,89280889,20.03,445697591,165995449,16133756,630693627,858587,0.03,3331507828,260689,0.01,1946927020,0.621,2.712,0.758,4.645088566827697
19,1,16,533615988,16069971,127265920,23.483,541945571,15045445815,6663985091,0.44,9606345250,63.85,1604808404,10.67,15503,6.46558,3.082,943,0,136682,136683,6.47894,257382880,7.17,3590279590,5957,307864314,36863349,1.58,2332902584,12236325,120544172,23.28,517867880,188000873,16413497,592023733,842890,0.02,3549501218,247033,0.01,1993281990,0.609,3.372,1.482,4.736617405582923
19,2,1,959347569,17700581,247217451,17.587,1405643633,28900234603,19825235051,0.69,19059316384,65.95,1297864736,4.49,5836,12.3448,1.024,901,0,137489,137490,12.35151,816129173,9.23,8838528976,4239,798486142,32547891,0.7,4641969816,49481647,262732291,16.99,1546505469,650330776,13998503,761972534,942715,0.01,8726696183,274872,0.01,4740577686,10.559,9.763,0.792,1.0308741358083153
19,2,2,763973483,14113639,257919922,17.16,1503026750,29320847725,19576046959,0.67,19816941018,67.59,1495904271,5.1,6020,12.47763,1.779,975,0,137227,137229,12.48401,862849562,9.83,8779704579,5933,795419175,39148443,0.79,4941478568,49603891,249438973,17.18,1452282900,630344640,16217960,997234158,824502,0.01,8860374056,269576,0.01,4615812022,5.507,9.832,0.894,1.97657526784093
19,2,4,1011117972,15804305,258576424,16.266,1589678172,45124977145,20043534129,0.44,33853912866,75.02,1852037482,4.1,10460,19.16183,2.93,943,0,139471,139472,19.16933,881650556,9.22,9560757683,5721,913933859,37416742,0.74,5044970199,45018699,233677490,15.07,1550133044,716444442,16126313,1024787937,919955,0.01,9455402308,285551,0.01,4909741087,5.01,15.293,1.91,2.1726546906187627
19,2,8,1338697816,19124819,240362122,16.26,1478219734,36505245358,20048681304,0.55,25711795598,70.43,1441257456,3.95,12792,15.56332,4.479,954,0,137304,137306,15.57233,879482405,9.19,9573225377,4089,923111258,37508070,0.71,5255139666,34233441,225392710,14.35,1570961886,644436135,20657632,1196639776,887088,0.01,9698009752,285807,0.01,5466679017,1.959,11.977,1.462,5.556406329760082
19,2,16,1501523448,20234413,301500856,18.746,1608379491,49380016926,21200220177,0.43,36193692625,73.3,1935546119,3.92,18524,21.06195,6.506,976,0,140268,140269,21.07409,925662430,8.84,10476400238,5399,943098680,41848970,0.76,5505712657,45147539,304991212,18.81,1621315279,736570267,22775248,1338774540,1148004,0.01,10595817083,354573,0.01,5880609203,1.712,16.084,2.666,6.3580607476635524
20,0,1,614798844,22418436,14314583,18.354,77990811,5098609514,3296784701,0.65,1487591275,29.18,1032337766,20.25,5406,2.24492,1.087,903,0,135119,135120,2.25137,35253735,2.15,1636057936,4270,44205000,31568010,2.17,1457538127,298766,14184776,16.24,87323796,23111722,22710506,553221016,854249,0.05,1570304431,325176,0.02,1453948840,0.553,0.51,0.031,0.9887884267631103
20,0,2,566642697,23970034,16954099,17.487,96949943,5258735982,3224044830,0.61,1804337997,34.31,1181462439,22.47,4600,2.29962,1.259,885,0,134499,134501,2.30612,42186651,2.57,1643849977,3512,43508004,26567736,1.74,1528253847,2044676,14710832,19.69,74708331,20808925,20484193,704697302,897708,0.05,1652612113,292978,0.02,1440958711,0.326,0.563,0.031,1.6773006134969326
20,0,3,630004047,23211538,15840301,17.362,91236307,5343661237,3379605792,0.63,1849267808,34.61,1158318263,21.68,6413,2.33089,1.323,920,0,134660,134661,2.33877,42663103,2.49,1711337174,3329,53225031,34547946,2.4,1439503897,274753,15307646,19.18,79810559,22572094,19999027,693159456,845055,0.05,1650451933,266523,0.02,1491994750,0.261,0.564,0.088,2.0950191570881227
20,0,4,852905578,21179893,14845843,17.327,85682199,5842214282,3671468749,0.63,2039079148,34.9,1230902478,21.07,8098,2.57337,1.498,942,0,135135,135136,2.582,47244230,2.55,1852304718,3351,58466483,40024704,2.49,1607197583,286879,16778618,19.9,84294022,21789825,19923805,879389546,759912,0.04,1899977417,264035,0.02,1714619730,0.225,0.59,0.106,2.4302222222222225
20,0,5,922784056,23557064,15931580,18.318,86972105,6407814753,4134498079,0.65,1919859463,29.96,1093068957,17.06,9822,2.85022,1.659,940,0,135128,135130,2.85887,42044982,1.97,2130237141,4839,50367251,30988616,1.61,1921513651,289961,15036972,17.35,86658870,23732007,23473714,846032458,953343,0.05,1955959993,302621,0.02,1872834029,0.202,0.616,0.124,2.706930693069307
20,0,6,948452432,21995157,15240040,17.315,88015695,6181445149,4056659104,0.66,2087616927,33.77,1275053083,20.63,9910,2.73,1.603,929,0,134614,134615,2.7392,44139479,2.35,1877392153,3918,52956503,38436842,2.37,1621610116,323958,16239726,18.95,85719979,19177991,20372682,960079866,742728,0.04,1932991664,263696,0.01,1803629441,0.192,0.647,0.176,2.847916666666667
20,0,7,771807719,23874084,16164807,18.127,89174161,6144074703,3908150354,0.64,1898007583,30.89,1194317501,19.44,12083,2.70531,1.612,993,0,134883,134884,2.71505,40559687,2.15,1884036958,4680,47019472,29011115,1.65,1759774876,288301,14433409,16.85,85678492,22375215,23763226,821208809,801638,0.04,1810845077,313164,0.02,1613534653,0.184,0.675,0.212,2.971739130434783
20,0,8,985453896,23991539,15342100,17.466,87839587,6443367259,4169076775,0.65,2125589816,32.99,1247699122,19.36,12677,2.85501,1.677,911,0,135362,135363,2.86513,43601618,2.3,1892550211,8162,50230026,38561756,2.25,1717003383,282523,15199464,18.59,81747502,22133797,22773961,991245602,903966,0.05,1878147900,332312,0.02,1841080832,0.184,0.752,0.238,2.971739130434783
20,0,9,827364343,27760072,18392106,19.006,96770328,6508575495,4338145823,0.67,1918008356,29.47,1051877937,16.16,10594,2.90522,1.73,926,0,135139,135140,2.9160100000000004,36695369,1.86,1972708037,4813,45494774,31633505,1.77,1789516448,1937693,15344369,17.23,89068117,27547487,24901657,832880308,947142,0.05,1851016135,322261,0.02,1739972966,0.18,0.772,0.293,3.0377777777777784
20,0,10,1521013380,23718445,17842952,17.511,101896852,8251979579,5487995682,0.67,2269226791,27.5,1390268785,16.85,20960,3.7462,2.159,931,0,134553,134555,3.75745,43223149,1.65,2622558080,6016,45895236,33522415,1.34,2494058036,301415,14842593,16.88,87905570,23449614,23726716,1485822637,891788,0.04,2538604513,285160,0.01,2442765067,0.185,0.848,0.368,2.955675675675676
20,0,11,1155764673,23047512,15665590,16.438,95303570,7016375669,4803001250,0.68,2580147936,36.77,1375405387,19.6,12340,3.14244,1.827,944,0,134634,134635,3.1545300000000003,46764858,2.35,1989179335,3819,53439871,34212924,1.83,1865350620,334587,15608742,17.48,89319142,23163411,20769291,1105910561,768989,0.04,1874508536,260233,0.01,1884529026,0.193,0.957,0.452,2.8331606217616585
20,0,12,1408888881,21220455,15299249,17.066,89649847,7898406166,5793209592,0.73,2917203306,36.93,1383939047,17.52,14432,3.4630300000000003,2.023,914,0,135167,135168,3.47556,44863486,2.12,2111886469,6963,52462436,41502438,2.02,2050027422,335559,16548377,17.62,93899121,24561875,22951024,1355428508,861263,0.04,2017053986,298593,0.01,2076412372,0.203,1.189,0.464,2.693596059113301
20,0,13,1475703264,23725617,18489021,17.688,104531298,8559443861,5965539608,0.7,3332540781,38.93,1494557301,17.46,17334,3.78185,2.191,930,0,135297,135298,3.79598,44928478,2.0,2251045070,4914,49289933,32825194,1.45,2265481217,2223426,15839615,18.0,88011097,23281918,24746292,1483425021,893740,0.04,2190602640,284558,0.01,2176741980,0.215,1.271,0.662,2.543255813953489
20,0,14,1559213764,25086618,17656935,17.68,99871128,8935781895,6477940378,0.72,3210350604,35.93,1393111945,15.59,17186,3.93476,2.283,889,0,135339,135340,3.94933,43377691,1.82,2388561483,5870,54523317,32038336,1.35,2376342127,326555,15965545,16.86,94707797,25608328,24544396,1598291707,917228,0.04,2077682136,302796,0.01,2131293897,0.222,1.407,0.755,2.463063063063063
20,0,15,1648189482,26252432,17534766,18.613,94205520,9745290882,6943735139,0.71,3903814743,40.06,1680519725,17.24,18588,4.25485,2.449,933,0,134935,134937,4.27101,46953942,2.06,2275289284,4098,52645117,33918837,1.44,2359628704,360348,17271603,18.18,95029183,25257237,26582337,1710937625,868851,0.04,2203770019,311926,0.01,2295854084,0.247,1.641,1.013,2.213765182186235
20,0,16,1948842447,25665212,17743291,17.345,102294327,10206598929,7686151261,0.75,4022576877,39.41,1719082317,16.84,19589,4.5235,2.55,919,0,135259,135260,4.54009,47724629,1.97,2418309043,4380,56476343,36379507,1.5,2422149544,400021,16925750,18.76,90233963,23671481,23560029,1912758852,901210,0.04,2441151492,329190,0.01,2502732829,0.251,1.681,1.137,2.178486055776893
20,1,1,1618256759,62833171,16536361,13.675,120923467,11931901658,10018551238,0.84,4259406056,35.7,1627329065,13.64,4443,5.09595,1.025,929,0,134994,134999,5.10248,69830443,1.4,4978715291,3477,109585154,32314957,0.87,3720295999,385177,15551853,12.98,119769052,24657474,61706876,1648554530,781329,0.02,4823419562,275872,0.01,3923953998,3.469,3.434,0.031,1.0026808878639377
20,1,2,1622580088,63789553,14179531,11.377,124629893,12255314474,9857202741,0.8,4462848139,36.42,1711254855,13.96,4493,5.2876,1.573,876,0,135413,135414,5.294239999999999,73100530,1.5,4878591507,4811,114837223,33219498,0.84,3955264596,1118006,17724035,14.49,122355535,28057430,64041081,1600778410,849508,0.02,4998117939,277931,0.01,3924417172,1.871,3.624,0.044,1.859059326563335
20,1,3,1877224236,62774037,14756487,11.916,123841312,13291285564,10215179788,0.77,4675905379,35.18,1819125345,13.69,9742,5.7567200000000005,2.039,921,0,136023,136024,5.76438,76034796,1.46,5209612710,6364,114878849,34289952,0.8,4312903482,642753,14827809,12.11,122469823,26730557,63096630,1876918231,816441,0.02,5337564000,260953,0.01,4245120709,1.316,3.686,0.092,2.6430851063829786
20,1,4,1772116280,64582537,17533495,12.749,137533176,13244310410,10441849743,0.79,4760378431,35.94,1797809917,13.57,8815,5.679609999999999,2.239,953,0,135239,135240,5.68795,74157527,1.44,5153239016,5639,114660288,33659991,0.82,4115831571,312477,15909062,13.45,118246398,25264516,62877236,1847547691,773017,0.01,5306353428,227681,0.01,4172710717,1.027,3.733,0.126,3.3868549172346643
20,1,5,1698769920,65287458,16943008,12.363,137048221,13079699235,9938538372,0.76,4687796056,35.84,1767175483,13.51,7874,5.63587,2.386,918,0,135033,135036,5.64477,74525571,1.48,5050682317,5333,117029175,33836044,0.84,4015730980,320040,15891492,12.87,123521456,29609081,65088358,1691175780,872943,0.02,5144661489,256668,0.01,4068268159,0.867,3.835,0.161,4.011880046136102
20,1,6,1750181429,64477448,17818911,13.224,134749346,13125822402,9942243970,0.76,4785992779,36.46,1775845120,13.53,8784,5.66127,2.536,913,0,135116,135117,5.67093,74012315,1.45,5113978907,4825,114587656,33575150,0.82,4088989413,2029686,16301421,13.18,123663214,28919175,65384221,1749177120,857360,0.02,5109255182,256834,0.01,4040212916,0.749,3.877,0.194,4.643925233644859
20,1,7,1828632888,68236205,16925622,12.865,131559143,13601443582,10385713366,0.76,5189465668,38.15,1924548943,14.15,10585,5.85966,2.697,894,0,134795,134796,5.86984,76793329,1.52,5044588799,5076,117228063,34955112,0.83,4230389697,1263262,17135586,13.45,127412148,29431838,65947294,1815937744,907486,0.02,5195335552,272624,0.01,4246582714,0.682,3.958,0.242,5.100146627565982
20,1,8,1921090663,65483415,17968081,13.532,132781059,14011189645,11016635367,0.79,5424120513,38.71,1836115442,13.1,11565,6.0022,2.839,907,0,134789,134790,6.01347,82680614,1.55,5318098243,4231,126876025,36566484,0.89,4119925624,294039,17535524,13.5,129907201,29645694,62502418,1955518742,790677,0.02,5185239815,299276,0.01,4223973929,0.619,4.052,0.297,5.619224555735056
20,1,9,2273521263,65779939,18245735,13.765,132548922,15200762578,11601046894,0.76,5503641977,36.21,2158138120,14.2,17716,6.57857,3.067,918,0,134684,134685,6.59018,83951691,1.5,5603772858,6301,122450834,36925070,0.8,4643949326,294977,17292076,13.7,126182427,28613454,64470514,2296050855,796207,0.01,5602114309,252261,0.01,4607970532,0.582,4.131,0.374,5.976460481099656
20,1,10,2082651347,68896348,16876568,12.613,133807704,14783113954,11233455928,0.76,5598782198,37.87,2089596996,14.14,14690,6.411779999999999,3.099,909,0,134713,134714,6.4257100000000005,77924548,1.5,5209875164,8193,114137938,36681315,0.84,4345934483,2338004,19999559,15.05,132873687,28210571,69183097,2069283993,842656,0.02,5389982856,289911,0.01,4411638575,0.558,4.247,0.526,6.233512544802867
20,1,11,2318345019,66528167,17759572,12.937,137276269,15938303731,12149450262,0.76,5784912546,36.3,1869599761,11.73,21445,6.98349,3.398,949,0,134996,135000,6.99755,78039794,1.32,5906196331,5234,123520070,34158152,0.72,4717104339,459576,19589744,13.66,143397672,31354920,70767364,2300738303,848397,0.01,5710241265,321504,0.01,4712742543,0.531,4.321,0.572,6.550470809792843
20,1,12,2595651176,68369895,19908989,14.085,141353666,17015976038,12960981994,0.76,6132717640,36.04,2078663031,12.22,23250,7.44516,3.59,930,0,135132,135133,7.46016,81802724,1.36,5996025151,5385,120563712,33350513,0.67,4998013957,1427605,18071547,13.27,136216653,29531656,69564514,2583952562,901983,0.02,5942954406,309508,0.01,4981507261,0.523,4.422,0.788,6.6506692160611856
20,1,13,2700826654,69095182,18447284,13.181,139954998,17389102155,13244974184,0.76,6818429615,39.21,2128780766,12.24,21582,7.575699999999999,3.744,973,0,134392,134393,7.5924,84054580,1.41,5959949102,4647,130620495,41662409,0.86,4834799586,381020,22307694,15.26,146145954,29877437,66282959,2797282567,813733,0.01,5900564235,283791,0.01,5038807336,0.528,4.648,0.948,6.587689393939393
20,1,14,2656097828,68730615,19321131,13.697,141061657,17762033354,13905630297,0.78,7392027155,41.62,2300592419,12.95,23217,7.62384,3.79,888,0,135081,135082,7.6429,91937378,1.57,5869828026,11358,134095867,42204417,0.86,4934336926,398818,20305349,14.89,136401740,30824805,63938542,2742678323,895635,0.02,5702319994,296429,0.01,4831644699,0.513,4.881,1.027,6.780311890838206
20,1,15,2747430921,68820590,19854910,13.61,145881227,18121802746,13855188752,0.76,7655671408,42.25,2311412601,12.75,24532,7.90316,3.926,1035,0,135161,135163,7.92387,88901424,1.52,5861512369,4067,129630283,38728758,0.79,4914284012,1060118,21291725,13.96,152552224,32289077,74148004,2741838450,866207,0.01,5920861785,302069,0.01,5056896640,0.521,5.015,1.258,6.67619961612284
20,1,16,2999487284,69964551,21318178,14.233,149782126,19084012717,14729787553,0.77,7258767857,38.04,2273018693,11.91,28311,8.422049999999999,4.2,951,0,134757,134758,8.44356,86413946,1.37,6284894557,6096,125368408,35581891,0.67,5323547608,1571646,19496951,13.57,143675351,32135711,73411843,2986137618,936532,0.02,6183232075,310235,0.01,5224264611,0.506,5.086,1.394,6.874110671936759
20,2,1,8992036425,342519740,41963907,10.407,403231830,62631358342,57358728579,0.92,23191638946,37.03,5540944752,8.85,4330,26.49366,1.005,917,0,138007,138008,26.50008,298407563,1.04,28558500439,6605,528995911,40206439,0.19,21517510631,10670819,41353289,10.53,392805335,61700504,340489878,8973234398,825679,0.0,28800356061,254465,0.0,21434242019,24.879,24.667,0.206,1.0011576027975402
20,2,2,9531376058,356005806,45503838,9.93,458249929,67220267885,60147838444,0.89,25302749165,37.64,5830261418,8.67,6506,28.44964,1.845,865,0,140955,140956,28.45612,345335569,1.15,30039769876,5417,605918879,43201258,0.19,22687336137,10038255,45531144,10.29,442271153,68608302,354073252,9581487608,905344,0.0,30133178262,289795,0.0,22522799401,13.909,26.18,0.248,1.7907685671148177
20,2,3,9695170756,355476955,46183064,9.692,476495543,68713122286,60666679275,0.88,26759573123,38.94,5707356428,8.31,7823,29.05995,2.51,917,0,142620,142621,29.068,364948377,1.2,30373707436,25372,663686890,34003296,0.15,22744655396,10311648,47098861,9.93,474396023,79066413,357082673,9507826194,1094566,0.0,30087072412,366620,0.0,22753760166,10.064,26.804,0.37,2.474940381558029
20,2,4,9871969027,370939411,50051913,9.758,512948972,72125166171,63007697278,0.87,28243962957,39.16,6233223896,8.64,11593,30.46277,3.074,945,0,137968,137969,30.47167,378589481,1.21,31348367095,16569,670430620,42398551,0.18,23538664355,10659742,49365441,10.0,493811839,81073312,365672944,9955371472,862317,0.0,31423060513,250000,0.0,23491475378,8.402,28.095,0.404,2.9645084503689603
20,2,5,9911445617,371367004,51813182,9.624,538380456,73357693008,63419543123,0.86,29209299865,39.82,6195114566,8.45,9910,30.996830000000003,3.51,941,0,138016,138018,31.00714,409616882,1.29,31705783676,4061,709162015,42698149,0.18,23692633947,10788603,50964503,9.52,535315153,84469938,373679131,9948969601,894420,0.0,31599676441,271716,0.0,23517147405,7.338,28.847,0.488,3.394358135731807
20,2,6,10062918449,374211902,51205047,9.078,564081653,74254348329,63375568050,0.85,30076661065,40.5,6575277772,8.86,12979,31.37907,3.919,954,0,138189,138191,31.39037,439756804,1.4,31508049862,4776,746159424,46662896,0.2,23809214267,10686089,50438969,9.28,543353248,86931947,368285684,10066380153,845796,0.0,31606943740,242893,0.0,23752753051,6.498,28.882,0.67,3.8331486611265007
20,2,7,10269735381,375463049,54573926,9.369,582473359,76568719829,64184171405,0.84,30700138952,40.09,6670545562,8.71,17557,32.39865,4.234,937,0,140597,140598,32.41226,446703752,1.39,32101809119,4599,757062011,47264678,0.2,24167544653,10721510,52705338,9.36,563155886,97389924,377979018,10258069488,967742,0.0,32113955757,281725,0.0,24045832685,6.135,29.565,0.848,4.059951100244499
20,2,8,10519294230,378628479,52492192,9.22,569350349,77806689049,64917412114,0.83,31711362345,40.76,6880017351,8.84,23040,32.96709,4.571,980,0,136649,136650,32.98386,451508056,1.4,32326274448,5144,764865251,56761466,0.23,24483909470,10706477,56404456,9.7,581282739,96737677,381485024,10389617996,850157,0.0,32278239416,283170,0.0,24414262960,5.694,29.925,1.021,4.374394099051633
20,2,9,10483478451,376883712,56818670,9.687,586543754,78894262073,65120189470,0.83,32916486541,41.72,7004567343,8.88,25194,33.44587,4.801,936,0,138346,138347,33.46562,474108678,1.46,32520143722,2647,789753106,50944894,0.21,24241173779,9009800,57639772,9.69,594780829,103059795,382296417,10412074536,1056017,0.0,32125500831,289170,0.0,24258148486,5.464,30.494,1.274,4.558528550512445
20,2,10,10958934271,377994343,58595296,9.633,608288116,81489866858,66499659975,0.82,33545550015,41.17,7366626230,9.04,32819,34.798919999999995,5.078,918,0,138682,138683,34.82305,488292743,1.48,32929060277,5039,812758852,54364414,0.22,24786783297,8836650,57758145,9.67,597552562,104049784,380245513,10855559082,980762,0.0,32759115733,301852,0.0,24848087490,5.292,30.77,1.853,4.706689342403629
20,2,11,10883136233,377908941,59428130,9.81,605772104,82404282122,65782748487,0.8,35039861067,42.52,7639890870,9.27,39827,35.21064,5.329,938,0,136742,136743,35.24096,487803266,1.48,32863711427,4241,795959377,51940215,0.21,24761665785,9405626,61816381,10.0,618292246,113113554,384986389,10659496649,1003334,0.0,32558423429,365560,0.0,24563644372,5.102,31.166,2.283,4.881967855742846
20,2,12,10909211895,386799557,63072129,10.048,627725535,84367577587,66806316270,0.79,35773249976,42.4,8382061488,9.94,55839,35.941410000000005,5.547,944,0,138420,138421,35.98182,501479615,1.52,33063616227,4521,803323595,67407657,0.27,25002407793,10721705,62151637,10.06,617715263,113558127,381108112,10925196253,974722,0.0,32998258156,234865,0.0,24876281494,4.967,31.418,2.895,5.014656734447353
20,2,13,11034713714,387291856,64365065,10.066,639414914,86245334274,67688880732,0.78,36587444318,42.42,8589681005,9.96,65667,37.156,5.736,945,0,137983,137984,37.20373,511361156,1.53,33427202704,4405,804322746,64335100,0.25,25368193428,10841161,60943384,9.73,626374591,113090671,379943947,11140354739,1028661,0.0,33306234897,303465,0.0,25047326615,4.975,31.948,3.611,5.006592964824121
20,2,14,11378440356,384742750,63786223,10.089,632242195,88272191936,68334804971,0.77,37833030514,42.86,8877057096,10.06,75225,38.18978,6.075,1015,0,137489,137491,38.24417,517504848,1.53,33828158554,8534,804959623,71394078,0.28,25438731127,10684835,66093715,10.38,636599886,112931200,385117641,11482677190,1086517,0.0,33781013041,324973,0.0,25344911070,4.775,32.072,4.413,5.216293193717277
20,2,15,15134891990,393198865,67624471,10.136,667203098,97755022359,80410668561,0.82,41378473400,42.33,9544447325,9.76,95020,42.45049,6.619,914,0,138668,138669,42.51659,528686007,1.51,35013437156,5811,813325358,77947227,0.27,28347344500,10939936,68564658,10.24,669451633,125321511,391048116,15186063411,1145744,0.0,35121506011,299176,0.0,28130295171,4.897,34.692,5.908,5.086338574637534
20,2,16,12113821128,388334224,71539850,10.423,686341257,96522371699,71485250484,0.74,42427343793,43.96,10435916963,10.81,128391,41.60444,6.792,965,0,138658,138659,41.69713,540436010,1.53,35256324121,7002,807869565,89542858,0.34,26475180792,11093500,73645050,10.72,686688386,129170913,390117444,12139325156,1172385,0.0,35193105052,305469,0.0,26182910312,4.634,33.172,7.031,5.375010789814415
21,0,1,652784255,25068128,13282350,11.929,111345149,5581295877,3601721403,0.65,1746587676,31.29,1174715904,21.05,4378,2.4396,0.99,962,0,133629,133630,2.44617,52098041,2.77,1878762069,4913,70136586,33173158,2.09,1586642158,312441,14187765,13.52,104968949,20317211,25262015,651662711,874404,0.05,1891254171,290047,0.02,1633935290,0.802,0.787,0.008,1.020448877805486
21,0,2,669216063,26139513,15312299,12.735,120240436,6186710511,3671328566,0.59,1855114759,29.99,1156678868,18.7,5707,2.71145,1.279,1007,0,134066,134068,2.71828,50912740,2.49,2042679147,4631,72940674,35232419,1.91,1846481281,304151,13864628,12.61,109951708,22687533,26316082,696592136,957884,0.05,2006019466,306629,0.02,1671270276,0.499,0.878,0.056,1.6400801603206412
21,0,3,794248970,23222368,12878123,11.466,112313707,6499856447,3685244939,0.57,2273888017,34.98,1488283005,22.9,7277,2.84777,1.394,928,0,133897,133898,2.85646,64097452,3.17,2023394046,3888,87763364,36390316,2.06,1767366930,288373,13464765,11.3,119112591,20931877,26309252,682397932,863987,0.04,1964283165,319910,0.02,1748899856,0.426,0.981,0.175,1.9211267605633802
21,0,4,777940077,27347237,14945416,11.23,133079066,7218373791,3984484474,0.55,2476533016,34.31,1753999622,24.3,13959,3.1719,1.572,924,0,133911,133913,3.1847600000000003,71177153,3.31,2153127627,5953,84930640,35412220,1.72,2056750808,245288,13013548,11.93,109108591,22740660,25179575,854244183,839911,0.04,2223495719,282997,0.01,1905705702,0.41,1.038,0.366,1.9960975609756098
21,0,5,819657816,28549600,16685721,13.273,125709002,7554963980,4197463887,0.56,2422363184,32.06,1640604553,21.72,19007,3.33635,1.651,984,0,133773,133774,3.35275,66002897,2.88,2294139487,4415,93305303,40950500,2.06,1985042723,268116,14389915,11.24,128048217,22321323,27266677,774771492,866731,0.04,2221857287,327983,0.02,1966233901,0.393,1.047,0.578,2.082442748091603
21,0,6,848017269,26737883,15754227,11.825,133227190,7824274663,4372734236,0.56,2717939620,34.74,1846442416,23.6,16354,3.65749,1.79,979,0,133968,133971,3.67272,70944483,2.93,2419257009,7491,84249272,36718907,1.72,2140097595,265557,15154108,12.29,123342623,21717751,27115093,885935773,845578,0.03,2460564606,291902,0.01,1949312145,0.431,1.068,0.924,1.8988399071925752
