cache-misses,time,branch-load-misses,dTLB-load-misses,cpu-cycles,L1-icache-load-misses,s
19191582,0.33,33734896,1027329,7571345194,49071557,0.13
18777906,0.325,32985389,1090579,8494095298,53652177,0.13
17293154,0.33,33067326,841764,7663825184,59246577,0.13
19771001,0.329,31579230,966093,7755656759,53035209,0.13
20133656,0.334,35040892,969135,8397336279,53976560,0.13
18845436,0.337,35829003,990104,8362700121,58203860,0.13
18121763,0.348,32137592,958934,7841733501,60840089,0.13
19072289,0.34,32921734,974587,7531898661,52179401,0.13
19705360,0.341,36718507,1032671,7887206583,52733731,0.13
19294701,0.71,34440583,1123332,8007425155,52967973,0.13
25397159,4.462,73642187,1161746,14540590540,105467421,0.33
28205914,2.371,70262416,1234146,15035201346,106278903,0.33
28192616,1.666,72089788,1323310,15817310542,106941033,0.33
27507229,1.29,63377648,1229612,15275177103,105543143,0.33
28646302,1.313,66266382,1128018,15633880372,110403045,0.33
28098185,0.943,69658727,1189954,15876905594,106684676,0.33
28232743,0.841,72508170,1232474,15538097055,104943403,0.33
27788836,0.804,67138216,1285987,15687524545,111421008,0.33
29717660,0.803,69551478,1293665,15547122768,108683198,0.33
30599821,0.801,69831022,1255080,15335334689,107133779,0.33
31180338,0.825,70000450,1256298,15615527038,104510761,0.33
30352821,1.167,68423805,1219704,16060553994,113033999,0.33
30321278,0.843,68779286,1355461,17168455725,113584147,0.33
31588066,0.882,73496711,1343752,16042186661,107646367,0.33
32544118,0.863,73347136,1557359,15959331299,113356450,0.33
30256656,0.853,69095950,1477732,15971495127,117817763,0.33
11683445,1.027,21750913,862951,6742765712,35583583,0.02
11856527,0.54,21747937,777164,6422572388,36005089,0.02
14784477,0.382,23677368,812916,6201493867,30948123,0.02
13170558,0.302,21720249,889243,7735014204,38009123,0.02
14365557,0.262,22129845,890213,6213969986,30739397,0.02
14826636,0.217,20652948,782262,6397846888,31198301,0.02
14375732,0.199,21354721,838320,6310516377,34065044,0.02
13056584,0.184,21844754,885959,6278673583,29712587,0.02
13290128,0.168,20137326,914989,6296997554,36314755,0.02
14061051,0.166,22566297,913655,6494399562,30158110,0.02
14114596,0.15,20042444,863636,6541044961,32226727,0.02
13832355,0.152,22389453,975604,6441277490,34606550,0.02
12920232,0.138,21949416,901921,6196621396,32865581,0.02
14739079,0.138,21500344,857498,7063375226,31053784,0.02
14095752,0.137,20228595,904969,6655464348,36393873,0.02
14614756,0.139,25367761,957493,7483107288,29677729,0.02
14642658,2.158,27839651,880936,8790697028,31885791,0.05
14442337,1.126,28628622,829253,8912878358,32314009,0.05
14123422,0.78,30818551,924582,9185468660,32794856,0.05
15262097,0.601,30044982,936584,9329947992,30474506,0.05
14626858,0.504,27728128,816910,9039247741,30471869,0.05
15115906,0.43,28050369,881228,9022417156,30926071,0.05
14145794,0.389,29450037,814080,9127345465,31108779,0.05
17006430,0.356,28590829,865088,10026072040,28716607,0.05
14117307,0.311,29053562,769365,9299771058,32921812,0.05
15220650,0.302,30662414,845525,9447753463,27988611,0.05
14212869,0.281,27320237,999411,9209925446,36740814,0.05
12634572,0.269,28869114,996497,10351774089,38071640,0.05
15875280,0.259,27412833,953754,9333498994,35199210,0.05
14850770,0.25,27138413,939069,9719622491,32344713,0.05
15217024,0.244,29273008,1050474,9727653580,30435879,0.05
15436452,0.239,28901814,969336,10645670796,35506405,0.05
29249903,19.484,130638569,844337,50035744839,33558854,0.44
26913244,10.081,132440648,890998,50925349208,40771929,0.44
29120198,6.957,130684214,894021,52409227549,32928731,0.44
25172416,5.284,133519478,1053294,51455068932,30942997,0.44
26818813,4.346,130083874,1130678,52518530124,32436410,0.44
31020161,3.88,129964500,1031600,52165481308,31854076,0.44
30332552,3.195,131223648,1074410,52197015148,36599829,0.44
30117252,2.962,132857947,1208253,52714982883,34837227,0.44
29457027,2.556,134674913,1110011,52846020049,30963053,0.44
29128421,2.365,130752074,1346042,53372255671,31831559,0.44
27742980,2.217,133521711,1346759,53354168200,36138051,0.44
30766675,2.057,130074294,2333654,52926929383,34495535,0.44
27135251,1.932,131863105,1415379,52809649131,39333828,0.44
28913445,1.809,132260041,1540215,53494500931,37313803,0.44
33564773,1.69,132612494,3230987,53380898976,31254673,0.44
25891398,1.663,132040775,1571894,54666825995,43922410,0.44
15288220,0.342,16974210,912261,4939007879,34779120,0.19
13953474,0.267,19555567,848440,5029176207,35047504,0.19
14835286,0.26,20553365,820957,4622143747,34481247,0.19
16449657,0.255,16619877,928935,5249687679,33350246,0.19
13470583,0.234,20779409,878285,6169532699,31398254,0.19
21789654,1.345,25664049,862385,6837747582,38059750,0.73
22654035,1.079,28618533,843965,7670958637,46992811,0.73
24784234,0.932,29350042,887824,7608128344,39423672,0.73
21539813,0.896,21882494,863682,8235500024,39299970,0.73
21138364,0.869,30754658,845643,9195577857,44113676,0.73
58206852,5.884,38154164,862782,17778332742,53887011,2.93
52305643,4.401,45647454,833455,17790638922,56132921,2.93
51383268,3.772,72209467,775388,18668418264,90664812,2.93
48625077,3.493,75646381,829150,21033098309,96799910,2.93
56518593,3.24,47650901,792268,25048132263,57844515,2.93
14553205,0.554,17069055,877105,5739522848,30783868,0.04
13845417,0.31,18244700,872394,5005028793,30727370,0.04
15334465,0.228,14062981,774581,5812665763,31000883,0.04
12706010,0.186,18207572,977705,5375208400,34580238,0.04
16748408,0.163,17421786,1064094,5673916134,29748018,0.04
18211091,0.154,15626414,916030,5911010057,27875753,0.04
15158361,0.162,17031181,978581,5303204596,32203047,0.04
13309162,0.134,16868343,927306,5141388280,30503320,0.04
17388777,0.153,16731714,996821,6557970584,26231232,0.04
16026683,0.15,15292279,862037,6185371997,27603778,0.04
13135487,0.142,16575827,1003194,5577383107,35554254,0.04
14713775,0.146,14128521,835979,5869262487,32184952,0.04
14448201,0.134,16667009,911875,6668806759,31166809,0.04
13598722,0.149,15238040,851847,5833733686,35386360,0.04
16242741,0.132,17036993,997990,6216794212,28044450,0.04
16168776,0.141,16989642,950380,5895686585,30134974,0.04
20166529,2.236,20921400,835760,10653839925,33178582,0.15
22653480,1.19,19913540,847792,9078240801,40915879,0.15
19419714,0.836,24286846,872312,9143215006,29092438,0.15
18958030,0.674,21895174,963365,9593537541,33479289,0.15
18516283,0.586,20449772,899558,10259538111,29800493,0.15
19336470,0.507,20893173,929541,9344616301,32522831,0.15
17990444,0.478,23591816,859166,9957243287,36197027,0.15
19520796,0.478,20162672,846483,10252344739,39605971,0.15
19281852,0.446,21528920,875489,11099816953,36726303,0.15
17810275,0.427,20562963,899114,10346637982,30918587,0.15
17886410,0.417,18856809,1084829,10196356481,35031181,0.15
16575528,0.363,21518030,982915,11055981603,33114787,0.15
19932437,0.385,21359860,1025073,10002506743,34378591,0.15
19360321,0.396,20190055,947025,10915613054,31382464,0.15
17966511,0.38,21822394,957861,11775142772,34871770,0.15
19553543,0.38,20483747,1032032,11459387130,28334576,0.15
35816249,9.018,43756628,876205,25086708139,46414143,0.57
39718323,5.085,43911421,887721,26817721641,36004013,0.57
44933761,3.466,42876734,928280,26744471424,35914656,0.57
39835452,2.748,43726253,1013166,27078379954,39933795,0.57
40687069,2.353,42314816,938743,26689424975,39525898,0.57
42852691,2.015,45444775,846480,26982982717,33655672,0.57
34985809,1.792,42305981,899519,26703579655,33905062,0.57
37442189,1.672,43309180,1001817,27112034676,31853036,0.57
40739221,1.603,38163754,831930,28741695335,32508954,0.57
44369951,1.52,43534580,986981,28225645060,38085216,0.57
40996590,1.378,39687288,858646,29226137419,29777523,0.57
41873804,1.308,41875527,955940,29186738041,39138194,0.57
41680070,1.293,41610500,994256,29641100995,42495750,0.57
38538064,1.325,44512754,922076,30119098799,38167387,0.57
38031447,1.286,41280471,913705,29999205569,32729398,0.57
41208383,1.183,41475405,1007284,29351505411,29091295,0.57
12507296,0.136,18106493,794491,3978833318,35740555,0.02
13497709,0.094,18732663,797937,4774837609,31598964,0.02
15396175,0.08,15952591,839876,4308203409,29325501,0.02
13171097,0.073,15924557,738697,4462142896,34080303,0.02
14562107,0.075,16034722,818353,4208543338,32610504,0.02
13759811,0.069,15490528,899233,4119644928,31282467,0.02
13729610,0.074,20165325,890082,5343399817,32822494,0.02
14700834,0.072,16929710,744934,4777507715,33605030,0.02
14317484,0.072,18894455,884008,4798388046,31436012,0.02
12764084,0.079,17283042,757639,5212392458,37864770,0.02
13802579,0.079,15625606,839353,5041691755,31378388,0.02
10638404,0.08,16695889,870432,4058339826,39249506,0.02
13481954,0.086,24064876,835126,5316383491,30318075,0.02
14898922,0.085,18351034,718672,4118149927,28073719,0.02
14251531,0.085,18375614,820576,4375614831,32067250,0.02
14710330,0.091,17037622,1109566,4829784869,27941028,0.02
13532139,0.848,37885797,856861,5632408439,28709931,0.12
15998827,0.513,42333216,939200,6148591337,30862392,0.12
12769107,0.392,41639003,836176,5624401796,34551911,0.12
13324584,0.337,39257718,852405,6570745150,33262062,0.12
12741884,0.305,35299700,791662,6088370336,39207272,0.12
15811852,0.286,42603780,868585,5977941509,29161344,0.12
16507432,0.304,41897386,838383,6155304484,30212991,0.12
13661681,0.266,37781477,783700,6664488801,34029403,0.12
12383825,0.282,39084012,839692,6420427144,34338481,0.12
13888370,0.278,38553278,937095,6256864865,33880736,0.12
14326674,0.28,38592744,848374,6391926131,35114296,0.12
12252346,0.279,44190971,913681,6647575352,37614820,0.12
12504606,0.277,37744030,868805,6708885703,38176702,0.12
14115517,0.266,40367050,944230,6300590405,34317738,0.12
14107571,0.275,39751452,843012,6678033669,32188070,0.12
12332148,0.282,41681190,942608,7038065414,36210473,0.12
13893020,6.309,204205981,871559,18579457211,40147461,0.61
15590446,3.476,207581592,1013238,18725682825,35976793,0.61
14549209,2.441,205482261,809534,18799072592,39599722,0.61
16155530,2.088,203052444,880892,19071657586,40786029,0.61
15997198,1.725,204569778,858565,20114783288,38698591,0.61
14941436,1.567,210890507,861596,19054439321,36380368,0.61
15346688,1.448,215973389,885334,18927983584,39007694,0.61
14952075,1.382,208560548,901560,20604403246,38453241,0.61
14503276,1.31,207016194,949562,19516834196,36571617,0.61
14906302,1.232,213401854,1029658,20460402933,36253163,0.61
16423436,1.221,212606578,1087667,19881354845,38734450,0.61
16375815,1.202,213175645,1228471,20694179877,37892316,0.61
17430593,1.183,213416221,1099844,20324539152,33775463,0.61
15846992,1.149,204402258,994999,21108666382,41502720,0.61
15354793,1.082,210443984,1037553,20740370371,42538076,0.61
14619290,1.131,213324734,1136399,22199665715,40217075,0.61
14737021,0.157,17110077,976362,4279221194,28698341,0.02
14260653,0.117,18458053,914770,4133854757,32193161,0.02
16257588,0.163,17343505,866590,5630640309,31264365,0.02
15545849,0.107,17023115,676593,4481315127,32403970,0.02
14115479,0.1,17697257,829348,5297294239,30945565,0.02
13060244,0.076,16613108,720993,4357047891,34942116,0.02
11409644,0.085,17189653,827036,6027909363,36431921,0.02
13895604,0.071,15327487,850679,4177815890,35523676,0.02
15173630,0.075,17012506,804403,4711066596,31109073,0.02
14639244,0.07,19290280,1004253,4387752991,30949868,0.02
13599610,0.079,15650285,896135,4715543183,27491360,0.02
12912043,0.081,21377192,768394,5073305393,36705923,0.02
14805041,0.078,17994147,1038587,4370912863,34456663,0.02
13287534,0.082,16678023,885764,5279489602,29593599,0.02
14231358,0.073,20875137,962693,4605027981,36626985,0.02
14125551,0.073,17142145,946663,5439273105,27731765,0.02
20634808,1.187,41408677,921709,6989197688,32100719,0.15
17514947,0.771,42922459,925005,7134833789,31824200,0.15
25710824,0.861,37167262,1020044,8707715424,35872849,0.15
20042123,0.482,42291039,813706,7425414605,36188542,0.15
23821446,0.486,41990562,953831,8018183480,30046571,0.15
24194215,0.4,42006101,824090,8189840752,29778011,0.15
21938826,0.388,41567085,931643,8697808872,26885097,0.15
21292317,0.342,38816156,826165,8152788362,32462351,0.15
21904058,0.332,36424198,856558,8118438838,38285012,0.15
22526046,0.304,38005669,908626,7971268242,33067074,0.15
21833816,0.306,39707829,864824,8430685200,38456283,0.15
20053671,0.277,40470076,826727,7793758578,31406875,0.15
22317705,0.308,39529466,940263,8166990678,33931649,0.15
22697044,0.283,38309348,897999,8159832024,35252129,0.15
21480123,0.271,36816011,893743,8611182540,32897935,0.15
20859134,0.269,35801410,827469,8571809688,35476095,0.15
71106939,11.229,205165864,797780,30530494356,34285094,1.07
74841439,7.204,212395772,849947,35066856815,33925008,1.07
75013039,5.522,215059074,868976,38801204494,34564699,1.07
82764861,4.185,208254588,677266,38212450910,34725685,1.07
86685754,3.738,213336883,827065,41418094150,30509897,1.07
84236556,3.022,212901907,853467,38542710775,32415081,1.07
86822605,2.898,208593920,936067,40114903167,32115779,1.07
82650974,2.403,204720266,799739,38383509556,40816801,1.07
81482619,2.13,212177467,788219,37260265804,35476588,1.07
80314327,2.018,208334208,876452,38377853198,33629143,1.07
78105229,1.916,205161906,907657,39159409515,35247861,1.07
82436439,1.757,210738587,951627,37789066287,35410950,1.07
82230849,1.813,209985798,942372,40318713052,37159796,1.07
83934383,1.717,211807565,901713,40442602326,34315397,1.07
87973133,1.592,205859716,952171,40385677960,40618682,1.07
89265827,1.593,209117635,762078,40364570406,42612335,1.07
21154831,0.884,14762662,1296578,5782098569,30328002,0.08
18847050,0.46,15714110,1354738,6087987871,31019251,0.08
16645139,0.249,17943191,1143950,5821166671,33083122,0.08
19474330,0.309,17230794,1141544,5720584448,34029779,0.08
18872376,0.427,19851235,1119141,7256596775,34880582,0.08
45706460,3.138,14851997,1077765,11576204221,36363549,0.32
41285446,1.718,15741721,1470034,11386003252,32018796,0.32
46516879,1.01,15500640,2425185,11810631123,34610971,0.32
33334858,0.726,16922393,1966826,13127912475,40061472,0.32
46456944,0.685,18487937,2237544,14476576627,42407158,0.32
152080299,11.629,20933339,1132356,33001876237,37788933,1.54
154709181,6.239,19232236,1658338,32294813472,30347384,1.54
158515685,3.571,19190932,2184429,35110867812,36296844,1.54
127440612,2.561,22203128,3368483,40812682671,50098592,1.54
132551096,2.798,24599215,7523402,63259264073,55088051,1.54
34427087,0.846,14630108,933075,6569144019,27948715,0.07
34945703,0.453,14517910,939632,6596361583,34058561,0.07
50253817,0.355,14361677,733495,6455883957,37511674,0.07
46149437,0.294,17129813,893492,6828750114,30128601,0.07
61276462,0.585,16158982,799011,8640996250,39798204,0.07
104707734,2.88,16321873,896719,10919196117,30784542,0.25
73914474,1.5,16950500,968973,10488574324,30704358,0.25
88501580,1.075,14210818,926713,12888358365,32577048,0.25
91308520,0.621,16133756,858587,11869606011,32382046,0.25
127265920,0.609,16413497,842890,15045445815,36863349,0.25
247217451,10.559,13998503,942715,28900234603,32547891,1.36
257919922,5.507,16217960,824502,29320847725,39148443,1.36
258576424,5.01,16126313,919955,45124977145,37416742,1.36
240362122,1.959,20657632,887088,36505245358,37508070,1.36
301500856,1.712,22775248,1148004,49380016926,41848970,1.36
14314583,0.553,22710506,854249,5098609514,31568010,0.04
16954099,0.326,20484193,897708,5258735982,26567736,0.04
15840301,0.261,19999027,845055,5343661237,34547946,0.04
14845843,0.225,19923805,759912,5842214282,40024704,0.04
15931580,0.202,23473714,953343,6407814753,30988616,0.04
15240040,0.192,20372682,742728,6181445149,38436842,0.04
16164807,0.184,23763226,801638,6144074703,29011115,0.04
15342100,0.184,22773961,903966,6443367259,38561756,0.04
18392106,0.18,24901657,947142,6508575495,31633505,0.04
17842952,0.185,23726716,891788,8251979579,33522415,0.04
15665590,0.193,20769291,768989,7016375669,34212924,0.04
15299249,0.203,22951024,861263,7898406166,41502438,0.04
18489021,0.215,24746292,893740,8559443861,32825194,0.04
17656935,0.222,24544396,917228,8935781895,32038336,0.04
17534766,0.247,26582337,868851,9745290882,33918837,0.04
17743291,0.251,23560029,901210,10206598929,36379507,0.04
16536361,3.469,61706876,781329,11931901658,32314957,0.28
14179531,1.871,64041081,849508,12255314474,33219498,0.28
14756487,1.316,63096630,816441,13291285564,34289952,0.28
17533495,1.027,62877236,773017,13244310410,33659991,0.28
16943008,0.867,65088358,872943,13079699235,33836044,0.28
17818911,0.749,65384221,857360,13125822402,33575150,0.28
16925622,0.682,65947294,907486,13601443582,34955112,0.28
17968081,0.619,62502418,790677,14011189645,36566484,0.28
18245735,0.582,64470514,796207,15200762578,36925070,0.28
16876568,0.558,69183097,842656,14783113954,36681315,0.28
17759572,0.531,70767364,848397,15938303731,34158152,0.28
19908989,0.523,69564514,901983,17015976038,33350513,0.28
18447284,0.528,66282959,813733,17389102155,41662409,0.28
19321131,0.513,63938542,895635,17762033354,42204417,0.28
19854910,0.521,74148004,866207,18121802746,38728758,0.28
21318178,0.506,73411843,936532,19084012717,35581891,0.28
41963907,24.879,340489878,825679,62631358342,40206439,3.15
45503838,13.909,354073252,905344,67220267885,43201258,3.15
46183064,10.064,357082673,1094566,68713122286,34003296,3.15
50051913,8.402,365672944,862317,72125166171,42398551,3.15
51813182,7.338,373679131,894420,73357693008,42698149,3.15
51205047,6.498,368285684,845796,74254348329,46662896,3.15
54573926,6.135,377979018,967742,76568719829,47264678,3.15
52492192,5.694,381485024,850157,77806689049,56761466,3.15
56818670,5.464,382296417,1056017,78894262073,50944894,3.15
58595296,5.292,380245513,980762,81489866858,54364414,3.15
59428130,5.102,384986389,1003334,82404282122,51940215,3.15
63072129,4.967,381108112,974722,84367577587,67407657,3.15
64365065,4.975,379943947,1028661,86245334274,64335100,3.15
63786223,4.775,385117641,1086517,88272191936,71394078,3.15
67624471,4.897,391048116,1145744,97755022359,77947227,3.15
71539850,4.634,390117444,1172385,96522371699,89542858,3.15
13282350,0.802,25262015,874404,5581295877,33173158,0.0
15312299,0.499,26316082,957884,6186710511,35232419,0.0
12878123,0.426,26309252,863987,6499856447,36390316,0.0
14945416,0.41,25179575,839911,7218373791,35412220,0.0
16685721,0.393,27266677,866731,7554963980,40950500,0.0
15754227,0.431,27115093,845578,7824274663,36718907,0.0
15238006,0.42,26245313,834171,9419344449,43444052,0.0
16088297,0.408,28855281,870825,8812395333,45684532,0.0
16726930,0.425,29520847,893479,10622765602,47691448,0.0
17773913,0.426,30154228,839619,10887275272,57376457,0.0
16077026,0.425,32107501,959722,10937322570,52648375,0.0
17926535,0.443,30820812,911855,11910696315,61353615,0.0
19055175,0.464,33095924,860923,13685271617,57480623,0.0
17403566,0.452,32072261,864400,13226164495,58442211,0.0
18722300,0.466,35918002,998438,14861847370,59749923,0.0
18905695,0.479,34075636,869660,15680521929,63626396,0.0
19457948,3.287,19208641,891483,11551237390,37080629,0.0
17729181,1.745,20707950,884266,12275229242,39645722,0.0
19035278,1.155,23608296,908670,11788858437,34132899,0.0
18392560,0.898,20508157,802486,12766985344,41620471,0.0
20040497,0.74,20287356,927855,11857412748,34243238,0.0
17816003,0.629,22583393,806118,11806729208,36695846,0.0
20185042,0.58,20973064,845455,12863762923,40058213,0.0
20766669,0.533,24138822,905230,13158319131,36661447,0.0
21328025,0.487,21125508,853005,12251218100,37960981,0.0
20972012,0.465,21086059,778791,14079639030,43741381,0.0
18537011,0.474,23269224,923646,12994307133,43952821,0.0
19321467,0.415,22394616,839891,13438772993,43011818,0.0
24498117,0.424,21919849,870850,14114462292,37664156,0.0
23467817,0.408,21161008,1000293,13555123127,37396438,0.0
24857237,0.392,21380178,779009,14349309617,34580011,0.0
24438983,0.401,22663484,847427,14446780732,43971093,0.0
40076688,12.988,34425289,791513,35058999895,35827444,0.03
37692317,6.57,35612232,867593,35682720581,36930229,0.03
32947241,4.389,35367048,830764,35691349065,34108590,0.03
42074173,3.405,37970344,839060,35843358021,38824272,0.03
40409647,2.743,39495604,986919,35598362914,44800742,0.03
36583786,2.334,36168230,813491,35550882091,42847665,0.03
41993992,2.04,36649874,811012,36067212714,48042478,0.03
40434403,1.826,40143644,913548,36541032185,41468822,0.03
43401233,1.682,38417615,893168,37567688365,44325566,0.03
43312560,1.554,37849972,853379,38357824443,49271702,0.03
38677456,1.413,39811617,825167,37061862632,52959500,0.03
46425835,1.41,40676305,972691,39324515362,54623335,0.03
40518190,1.344,43430498,833181,39917960744,60401619,0.03
46927932,1.269,41322260,868028,40750872508,63818498,0.03
48603431,1.243,43849175,946712,41995743307,61379344,0.03
43662980,1.186,46048049,955391,42768284654,75030192,0.03
14718757,0.443,20606359,844991,5216085898,33157327,0.08
12241529,0.308,18484570,870712,5078284401,34650140,0.08
12642006,0.261,19479085,849461,5627616021,38628431,0.08
15597647,0.248,18695100,873935,4820732147,29971994,0.08
13994444,0.247,17975025,862643,4771010227,34058570,0.08
14100836,0.239,20254586,916119,5077720848,31661867,0.08
16040792,0.265,17581648,873422,5024380024,32892334,0.08
13218885,0.249,17606518,828524,5365732665,31672009,0.08
15071854,0.269,17884590,874171,5841356930,33204060,0.08
16154211,0.248,16714116,749089,5394050870,34020326,0.08
16231047,0.261,17730044,868200,5310078583,32003437,0.08
15487483,0.291,20335910,879451,6443414937,32186340,0.08
18037531,0.344,18335813,913053,6326499522,31425094,0.08
15288277,0.298,20050988,976633,5545084439,35194878,0.08
14401698,0.329,19257401,945366,5915162552,33485252,0.08
16404387,0.371,18524555,731729,6669834025,42009257,0.08
15940199,3.714,52529641,919944,12033399527,32569208,0.68
15592492,2.13,53238923,1025775,12216755326,33450164,0.68
20829309,1.637,53497725,990532,12779389374,33497817,0.68
20050419,1.416,54746026,983879,12801359989,36736769,0.68
21309228,1.343,57359974,924934,13028993220,35970380,0.68
20604312,1.254,54959308,872314,13105930180,41521959,0.68
22328488,1.121,56137537,987262,13449461518,36773445,0.68
22765656,1.099,53790359,952659,14302427821,36131844,0.68
25035331,1.072,54288433,956040,14800075602,38235184,0.68
23324565,1.019,53792811,935330,14086225163,37468707,0.68
25022363,1.06,56605859,1115151,14873678412,40992440,0.68
24312395,1.076,55648776,1085458,15763414324,43502122,0.68
23768070,1.038,58060423,1136525,15612364898,38011330,0.68
24665618,1.038,57320101,1087031,15206257149,39657820,0.68
27861522,1.16,54480181,1010587,16655686540,47298585,0.68
28536893,1.18,54679861,1144972,16791911401,43280667,0.68
17855688,6.77,83113703,1086977,18713998145,34798636,1.34
19235697,4.049,84016681,1042850,19049732035,35199623,1.34
22850592,2.962,82945205,937813,19925672474,40399376,1.34
23117214,2.505,84644476,1139662,21277743330,44707537,1.34
26677100,2.251,84163400,1034841,21286729602,42240836,1.34
28092199,2.12,85785180,958886,20714621616,39033474,1.34
28112656,2.211,84810455,1057369,21241393975,48631214,1.34
29907464,2.028,86130226,912139,22191666173,52640429,1.34
30915865,1.992,86891232,1007572,22534857595,49636892,1.34
32488919,1.865,86964630,1024607,22703693295,46592825,1.34
32329531,1.882,88204494,940564,24265695783,50953616,1.34
33302078,1.818,88208390,1151956,22892799966,51787437,1.34
33844540,1.951,89336165,1040758,24301144731,56916762,1.34
34366259,1.944,87256419,972932,24801893423,52912888,1.34
35704986,1.964,93060127,1399405,27555221119,53531637,1.34
36128562,1.945,90513244,1276885,25838375662,52244574,1.34
13518676,0.16,19322580,879767,4730568859,31843092,0.01
13658970,0.093,16940797,854360,4018369988,28660662,0.01
12337392,0.072,16798368,720462,4544738444,38420140,0.01
13166137,0.067,16732495,747623,4451269809,38090354,0.01
18369201,0.056,14785856,809730,6039664479,28570128,0.01
15031136,0.053,15589017,968509,4673110659,29590282,0.01
12660513,0.053,17970808,1072533,4506848686,33515390,0.01
16215766,0.055,16185753,976928,4786629417,28529493,0.01
13079892,0.049,15669936,774860,4255056978,32527187,0.01
13374421,0.051,15119434,907491,4789611493,32942109,0.01
12001591,0.052,16566514,947013,4745114580,30908661,0.01
11927450,0.052,17230371,873670,4350483327,35693948,0.01
11194751,0.049,17962009,774244,4184205925,36584726,0.01
12508846,0.052,16691461,1029494,4145743713,32908486,0.01
13391766,0.052,18581793,782897,4908045559,32530360,0.01
13135067,0.056,16946369,966869,4547946824,30356400,0.01
12607067,3.958,30655878,872284,13938789081,37944587,0.12
14770585,2.105,32630651,903308,13722766959,29249431,0.12
12985044,1.476,29038721,944719,13699460921,37085214,0.12
13221947,1.144,29466579,850103,13475409316,31166995,0.12
12778312,0.937,31564534,899697,13672853873,30674264,0.12
13997205,0.811,26840036,954386,13274889791,31544192,0.12
14424736,0.7,29171807,888014,13665472530,29045276,0.12
14291257,0.633,29617429,812527,13411747279,32758920,0.12
14153288,0.561,28252488,884638,13181851743,30390740,0.12
13224933,0.538,30897120,821557,13687106763,30191935,0.12
17224889,0.534,27729104,882520,14462112584,32134096,0.12
15791775,0.5,29724982,917518,14167126433,29651211,0.12
12778220,0.473,30843735,1016074,14222901277,36985428,0.12
14251141,0.497,29457399,875034,14980100530,35564754,0.12
13016777,0.507,29113958,855446,15477109102,32754122,0.12
13738280,0.408,29906687,846955,14022329057,37686944,0.12
12021618,23.156,126905856,827248,55664766700,43301333,0.57
13463075,11.876,127499317,939878,56939294708,38958184,0.57
15448445,8.196,125426018,1041140,56542184799,37985584,0.57
14260107,6.326,127575325,797917,56368384775,41205980,0.57
16759918,5.1,126102413,891465,55882177306,31098169,0.57
14645796,4.359,129252154,1177113,57093892946,32654535,0.57
16530534,3.755,124804081,928123,56215031586,35501625,0.57
14997964,3.324,126358435,989107,56804667200,34923292,0.57
15618552,2.988,127607233,997071,56389797078,29531658,0.57
14703388,2.672,129450172,987939,57019351397,33662532,0.57
14968172,2.477,126663488,1097599,57590148581,35211740,0.57
14953901,2.303,126858519,924504,56501633263,36407911,0.57
18742806,2.157,127012196,1073944,57138872545,32033341,0.57
14593914,2.018,126948589,847259,57094411600,38624106,0.57
15573921,1.953,128609343,895928,57646901479,44335135,0.57
17690847,1.907,130554908,1201043,57786610448,31239359,0.57
13990895,1.025,20151820,889797,6265117845,33339049,0.08
14031690,0.718,21094153,845780,6652954575,39343063,0.08
12919733,0.578,22025748,825415,7129882324,36967217,0.08
15302331,0.406,18335721,922223,6758692927,30698585,0.08
13985861,0.429,21083086,1020468,6654020111,30854947,0.08
14239917,0.381,17306226,879021,6141622074,33885411,0.08
13224987,0.242,17773692,885624,6330095760,33575366,0.08
14652849,0.299,18247351,896210,6470351969,31086560,0.08
13231310,0.308,19927016,851093,6460376381,33086876,0.08
13791601,0.265,18144128,808592,6400775434,36092768,0.08
14332903,0.245,19722138,896337,6086787400,32290214,0.08
13721513,0.233,17621557,833780,6837776118,35668829,0.08
14250942,0.246,18522754,980412,6286875787,29185128,0.08
16569618,0.181,17141275,827905,7849497300,27117556,0.08
13946001,0.218,18461183,1040241,6425289368,33426130,0.08
13487222,0.187,17919122,834158,7462100593,35962472,0.08
14464657,2.046,20839210,970563,8681921541,34709399,0.16
13340258,1.422,29669270,838509,10441512718,42277603,0.16
15747144,0.891,22244606,937528,9773718175,30874324,0.16
14078706,0.763,23488144,910175,8759165360,29777824,0.16
13670206,0.616,22078130,858654,8657753881,34316997,0.16
14009870,0.615,24116573,925476,9212911118,35906195,0.16
14141527,0.617,20490445,893650,9040127059,31674242,0.16
15190188,0.429,20743853,864247,8825868300,30085120,0.16
14908606,0.399,22435225,814586,8692579064,31125267,0.16
15135036,0.387,23433921,900093,8843712719,35800675,0.16
13609924,0.412,21276933,750898,9172831393,30852524,0.16
15538593,0.336,21096979,884864,8823051422,31687302,0.16
13341017,0.411,21897723,871303,8625544953,33433282,0.16
12660367,0.409,20702592,839544,9057082012,38280014,0.16
14964860,0.305,22777949,920555,9615781659,34667443,0.16
14302191,0.332,23884666,934145,9511071262,33568802,0.16
15297027,10.268,101677820,1247603,28345792410,101694503,0.77
17933974,5.672,72358333,1324050,25966627094,66334930,0.77
16286591,4.459,65831147,1269134,25839548276,66851835,0.77
15823568,2.838,44526649,1148975,25251457314,43480342,0.77
15495925,2.54,45569021,1173685,25185963593,51166355,0.77
18704897,2.305,42547939,1168893,25196510982,40782138,0.77
16007481,2.306,47960737,1503467,25852684175,48740612,0.77
